CustomerID,Recency,Frequency,Monetary,AvgOrderValue,TotalQuantity,ActiveMonths,FirstPurchase,LastPurchase,Churn
15069.0,179,1,1109.53,15.850428571428571,520,1,2011-06-13 14:16:00,2011-06-13 14:16:00,0
15070.0,373,3,737.0500000000001,23.032812500000002,339,2,2009-12-15 13:49:00,2010-12-02 11:23:00,1
15071.0,94,4,1455.5600000000002,26.954814814814817,416,4,2010-05-18 12:45:00,2011-09-07 11:43:00,0
15072.0,479,1,187.52,14.424615384615386,164,1,2010-08-17 15:46:00,2010-08-17 15:46:00,1
15073.0,10,8,2788.02,17.534716981132075,1410,5,2010-01-27 08:48:00,2011-11-30 10:44:00,0
15074.0,105,3,1553.13,21.571250000000003,1039,2,2010-08-29 11:47:00,2011-08-26 14:45:00,0
15075.0,78,1,773.03,28.63074074074074,447,1,2011-09-23 12:27:00,2011-09-23 12:27:00,0
15076.0,173,3,1447.74,18.09675,866,3,2010-07-05 14:11:00,2011-06-20 08:23:00,0
15077.0,495,2,2428.08,75.8775,528,2,2009-12-09 17:10:00,2010-08-02 11:13:00,1
15078.0,7,53,17286.73,22.42118028534371,8777,12,2009-12-04 12:03:00,2011-12-02 15:41:00,0
15079.0,213,11,3625.4,25.712056737588654,1459,7,2009-12-08 11:22:00,2011-05-11 12:45:00,1
15080.0,428,2,546.25,17.620967741935484,287,2,2010-07-26 10:03:00,2010-10-08 11:52:00,1
15081.0,22,12,1854.57,18.362079207920793,749,8,2010-06-22 10:25:00,2011-11-17 17:08:00,0
15082.0,669,1,93.35000000000001,15.558333333333335,43,1,2010-02-09 10:23:00,2010-02-09 10:23:00,1
15083.0,257,1,88.2,17.64,38,1,2011-03-28 12:18:00,2011-03-28 12:18:00,1
15084.0,380,2,965.1999999999999,31.13548387096774,600,2,2010-03-04 10:45:00,2010-11-25 11:58:00,1
15085.0,730,1,347.54,38.61555555555556,169,1,2009-12-10 11:47:00,2009-12-10 11:47:00,1
15086.0,565,2,218.53,19.866363636363637,95,2,2010-03-24 13:56:00,2010-05-24 12:27:00,1
15087.0,282,1,306.94,20.462666666666667,470,1,2011-03-03 10:34:00,2011-03-03 10:34:00,1
15088.0,21,2,1160.07,20.352105263157895,460,2,2011-10-03 14:05:00,2011-11-18 13:14:00,0
15089.0,10,6,2420.84,16.69544827586207,1359,4,2011-08-03 14:14:00,2011-11-29 16:31:00,0
15090.0,308,1,381.32,16.57913043478261,208,1,2011-02-04 14:03:00,2011-02-04 14:03:00,1
15091.0,68,3,1046.6100000000001,18.36157894736842,582,2,2010-02-03 11:46:00,2011-10-03 12:47:00,0
15092.0,215,3,776.46,17.25466666666667,230,3,2010-09-03 12:33:00,2011-05-08 14:10:00,1
15093.0,18,23,13702.380000000001,43.36196202531646,10778,12,2009-12-08 12:46:00,2011-11-21 13:09:00,0
15094.0,463,2,83.0,16.6,28,2,2010-03-05 12:56:00,2010-09-02 16:55:00,1
15095.0,104,10,3141.64,25.335806451612903,2233,6,2010-01-21 09:37:00,2011-08-28 12:01:00,0
15096.0,43,1,219.39000000000001,19.944545454545455,120,1,2011-10-28 10:27:00,2011-10-28 10:27:00,0
15097.0,4,3,908.35,13.762878787878789,424,2,2010-05-05 14:22:00,2011-12-05 14:03:00,0
15098.0,182,3,39916.5,13305.5,121,1,2011-06-10 15:22:00,2011-06-10 15:33:00,1
15099.0,84,1,410.48,17.84695652173913,343,1,2011-09-16 13:13:00,2011-09-16 13:13:00,0
15100.0,334,7,2193.8999999999996,137.11874999999998,270,3,2010-01-07 14:33:00,2011-01-10 10:35:00,1
15101.0,9,6,1477.94,25.481724137931035,676,4,2010-04-28 15:00:00,2011-12-01 10:18:00,0
15102.0,531,2,554.67,20.543333333333333,339,1,2010-06-11 10:16:00,2010-06-27 12:16:00,1
15103.0,31,2,703.36,20.096,329,2,2011-09-14 13:54:00,2011-11-08 14:53:00,0
15104.0,197,2,993.54,14.828955223880596,635,2,2011-03-02 14:16:00,2011-05-27 12:29:00,1
15105.0,18,9,3094.91,20.496092715231786,1747,5,2010-03-23 12:18:00,2011-11-21 16:54:00,0
15106.0,18,5,1422.52,14.2252,1181,5,2011-03-15 12:52:00,2011-11-22 09:16:00,0
15107.0,311,9,824.35,19.627380952380953,330,5,2010-09-14 10:47:00,2011-02-01 14:46:00,1
15108.0,142,4,1300.25,21.670833333333334,499,3,2011-04-26 10:54:00,2011-07-21 10:24:00,0
15109.0,246,3,983.1,20.48125,258,3,2009-12-04 12:33:00,2011-04-08 09:58:00,1
15110.0,24,6,1505.8500000000001,28.4122641509434,337,4,2010-08-11 15:49:00,2011-11-16 11:16:00,0
15111.0,29,5,2442.37,18.09162962962963,1058,4,2010-04-26 13:12:00,2011-11-10 16:58:00,0
15112.0,611,1,209.4,29.914285714285715,72,1,2010-04-07 14:17:00,2010-04-07 14:17:00,1
15113.0,10,3,3509.43,36.179690721649486,2344,2,2011-10-16 15:27:00,2011-11-30 08:23:00,0
15114.0,30,12,3400.12,14.7191341991342,3532,9,2010-10-14 16:44:00,2011-11-09 15:05:00,0
15115.0,18,2,531.85,15.195714285714287,245,2,2009-12-07 11:20:00,2011-11-21 14:59:00,0
15116.0,18,4,1352.75,30.06111111111111,648,4,2011-05-19 08:50:00,2011-11-22 12:25:00,0
15117.0,15,8,2485.97,18.97687022900763,3093,6,2010-03-15 13:39:00,2011-11-25 08:12:00,0
15118.0,134,1,244.8,244.8,1440,1,2011-07-28 14:54:00,2011-07-28 14:54:00,0
15119.0,246,1,266.4,19.02857142857143,88,1,2011-04-08 09:08:00,2011-04-08 09:08:00,1
15120.0,134,1,358.82,17.086666666666666,296,1,2011-07-29 09:48:00,2011-07-29 09:48:00,0
15121.0,50,2,457.72,16.34714285714286,199,2,2011-02-24 12:41:00,2011-10-20 14:51:00,0
15122.0,114,11,4487.27,19.767709251101323,2033,8,2010-03-30 14:05:00,2011-08-17 16:48:00,0
15123.0,7,5,4656.17,25.443551912568307,2524,5,2010-03-16 09:49:00,2011-12-02 13:12:00,0
15124.0,23,4,450.82,14.54258064516129,462,4,2010-02-26 10:49:00,2011-11-17 10:09:00,0
15125.0,25,24,17024.87,70.93695833333332,8433,8,2010-03-31 13:29:00,2011-11-14 13:57:00,0
15126.0,537,2,449.49,17.9796,273,2,2010-01-21 17:09:00,2010-06-21 12:31:00,1
15127.0,66,2,711.5,25.410714285714285,464,2,2010-07-08 10:07:00,2011-10-05 10:30:00,0
15128.0,60,5,1783.68,14.501463414634147,1583,4,2010-10-05 16:46:00,2011-10-10 13:54:00,0
15129.0,50,23,6860.18,33.14096618357488,4002,10,2010-04-08 17:15:00,2011-10-20 14:40:00,0
15130.0,170,1,330.11,15.005,197,1,2011-06-23 10:15:00,2011-06-23 10:15:00,0
15131.0,395,1,80.28,11.468571428571428,88,1,2010-11-10 12:07:00,2010-11-10 12:07:00,1
15132.0,18,5,977.9300000000001,18.806346153846157,679,5,2011-03-22 12:02:00,2011-11-21 17:10:00,0
15133.0,128,5,1806.9,36.875510204081635,960,5,2010-07-07 12:31:00,2011-08-04 10:44:00,0
15134.0,15,10,1596.29,18.779882352941176,1057,7,2010-10-13 12:44:00,2011-11-25 08:55:00,0
15135.0,239,2,305.68,15.284,84,2,2010-06-01 13:33:00,2011-04-14 19:16:00,1
15136.0,3,4,1286.7,18.92205882352941,776,3,2011-09-04 16:05:00,2011-12-07 12:26:00,0
15137.0,521,2,823.4,24.21764705882353,596,2,2010-01-28 15:45:00,2010-07-07 09:41:00,1
15138.0,394,1,502.52,16.210322580645162,300,1,2010-11-11 09:16:00,2010-11-11 09:16:00,1
15139.0,240,2,178.96,13.766153846153847,208,2,2011-01-07 12:44:00,2011-04-14 11:39:00,1
15140.0,52,8,3243.69,28.96151785714286,2010,6,2010-09-23 13:07:00,2011-10-18 14:07:00,0
15141.0,458,7,1388.47,17.355875,1197,5,2010-03-28 15:58:00,2010-09-08 11:33:00,1
15142.0,46,6,2619.92,18.450140845070422,2155,3,2010-07-27 09:05:00,2011-10-24 12:51:00,0
15143.0,226,2,563.63,18.181612903225805,320,2,2010-10-03 13:58:00,2011-04-28 12:03:00,1
15144.0,8,29,12160.31,34.84329512893983,5251,12,2009-12-13 11:35:00,2011-12-01 15:12:00,0
15145.0,4,4,1194.73,17.83179104477612,756,3,2011-04-05 15:20:00,2011-12-05 17:21:00,0
15146.0,165,2,1327.16,14.584175824175825,1473,2,2011-02-21 13:07:00,2011-06-28 12:09:00,0
15147.0,240,1,623.5,22.267857142857142,366,1,2011-04-13 15:57:00,2011-04-13 15:57:00,1
15148.0,11,1,301.29,15.0645,187,1,2011-11-29 08:21:00,2011-11-29 08:21:00,0
15149.0,134,5,1554.6100000000001,22.53057971014493,380,3,2010-02-28 11:13:00,2011-07-29 10:58:00,0
15150.0,17,13,8977.94,15.668307155322863,6167,6,2010-06-14 12:01:00,2011-11-22 12:52:00,0
15151.0,423,2,2085.61,36.58964912280702,795,2,2010-07-18 12:19:00,2010-10-12 16:37:00,1
15152.0,10,14,5263.83,17.5461,2994,7,2010-01-07 15:15:00,2011-11-30 12:32:00,0
15153.0,31,1,329.25,14.965909090909092,198,1,2011-11-08 17:09:00,2011-11-08 17:09:00,0
15154.0,75,3,1343.72,7.767167630057804,333,2,2010-08-18 17:41:00,2011-09-25 16:05:00,0
15155.0,383,1,383.96999999999997,15.99875,192,1,2010-11-21 12:59:00,2010-11-21 12:59:00,1
15156.0,1,3,961.49,17.481636363636365,597,2,2011-11-06 12:41:00,2011-12-08 18:22:00,0
15157.0,4,5,2654.11,17.46125,3466,3,2009-12-10 14:44:00,2011-12-06 11:28:00,0
15158.0,45,2,606.02,55.092727272727274,219,2,2010-11-03 13:46:00,2011-10-25 13:53:00,0
15159.0,2,34,22116.73,27.304604938271606,13512,11,2010-10-04 09:31:00,2011-12-08 12:05:00,0
15160.0,357,4,589.27,25.620434782608694,307,3,2010-10-14 15:26:00,2010-12-17 14:15:00,1
15161.0,388,1,119.92,3.633939393939394,144,1,2010-11-16 16:08:00,2010-11-16 16:08:00,1
15162.0,731,1,312.9,26.075,74,1,2009-12-08 13:14:00,2009-12-08 13:14:00,1
15163.0,18,2,304.47,10.49896551724138,186,2,2011-05-31 15:22:00,2011-11-21 13:10:00,0
15164.0,69,9,2028.1100000000001,5.761676136363636,912,7,2010-01-18 13:34:00,2011-10-02 12:05:00,0
15165.0,373,1,487.75,18.064814814814813,160,1,2010-12-01 14:03:00,2010-12-01 14:03:00,1
15166.0,468,1,167.16,13.93,140,1,2010-08-29 12:31:00,2010-08-29 12:31:00,1
15167.0,321,5,1627.62,5.3540131578947365,863,4,2010-02-04 14:13:00,2011-01-23 12:41:00,1
15168.0,26,1,106.56,21.312,52,1,2011-11-14 11:26:00,2011-11-14 11:26:00,0
15169.0,382,2,569.22,9.647796610169491,356,2,2009-12-13 11:16:00,2010-11-22 13:04:00,1
15170.0,407,1,81.15,20.2875,33,1,2010-10-29 10:34:00,2010-10-29 10:34:00,1
15171.0,331,1,1289.5,257.9,290,1,2011-01-12 15:36:00,2011-01-12 15:36:00,1
15172.0,9,5,1624.05,14.764090909090909,1611,5,2011-04-17 11:56:00,2011-12-01 11:51:00,0
15173.0,381,7,1494.6,17.37906976744186,840,5,2010-04-01 12:26:00,2010-11-24 10:21:00,1
15174.0,323,2,481.46,14.160588235294117,382,2,2010-10-25 09:40:00,2011-01-21 09:06:00,1
15175.0,72,1,224.14,9.745217391304347,454,1,2011-09-29 11:31:00,2011-09-29 11:31:00,0
15176.0,668,1,988.0400000000001,19.000769230769233,448,1,2010-02-10 10:36:00,2010-02-10 10:36:00,1
15177.0,426,1,948.9300000000001,36.49730769230769,485,1,2010-10-10 12:48:00,2010-10-10 12:48:00,1
15178.0,260,1,40.5,13.5,30,1,2011-03-24 15:12:00,2011-03-24 15:12:00,1
15179.0,18,13,7491.92,23.859617834394903,5416,8,2009-12-03 12:27:00,2011-11-21 12:53:00,0
15180.0,367,3,816.9300000000001,15.710192307692308,654,3,2010-04-29 15:27:00,2010-12-07 14:57:00,1
15181.0,66,5,1200.2,60.010000000000005,688,4,2009-12-08 19:02:00,2011-10-04 13:58:00,0
15182.0,154,11,2998.952,23.991616,1186,6,2010-02-21 12:03:00,2011-07-08 13:37:00,0
15183.0,548,3,639.93,16.840263157894736,297,2,2010-05-04 11:31:00,2010-06-10 10:43:00,1
15184.0,29,4,685.39,8.159404761904762,462,3,2009-12-16 12:06:00,2011-11-10 13:41:00,0
15185.0,70,1,310.62,14.791428571428572,666,1,2011-09-30 14:06:00,2011-09-30 14:06:00,0
15186.0,14,5,1403.2,26.984615384615385,716,5,2010-01-12 10:14:00,2011-11-25 14:58:00,0
15187.0,2,16,4777.18,52.49648351648352,1887,8,2011-05-11 13:49:00,2011-12-08 11:56:00,0
15188.0,725,1,310.43,13.496956521739131,233,1,2009-12-14 13:30:00,2009-12-14 13:30:00,1
15189.0,1,46,17524.38,72.71526970954358,6902,12,2010-07-18 13:37:00,2011-12-08 13:22:00,0
15190.0,434,1,834.4399999999999,20.860999999999997,790,1,2010-10-01 13:09:00,2010-10-01 13:09:00,1
15191.0,463,3,588.05,16.80142857142857,287,2,2010-01-20 12:35:00,2010-09-02 15:37:00,1
15192.0,120,5,1666.39,18.311978021978025,1448,5,2010-01-29 10:13:00,2011-08-12 11:41:00,0
15193.0,61,1,499.32,26.28,144,1,2011-10-10 08:23:00,2011-10-10 08:23:00,0
15194.0,3,28,12021.53,25.255315126050423,8922,10,2009-12-03 10:37:00,2011-12-06 15:10:00,0
15195.0,3,1,3861.0,3861.0,1404,1,2011-12-07 12:20:00,2011-12-07 12:20:00,0
15196.0,433,2,313.7,7.469047619047619,130,2,2009-12-13 11:14:00,2010-10-03 10:50:00,1
15197.0,11,6,1877.51,31.82220338983051,1058,4,2009-12-11 12:56:00,2011-11-29 10:00:00,0
15198.0,92,5,571.35,18.43064516129032,327,5,2010-01-19 10:01:00,2011-09-08 14:42:00,0
15199.0,59,10,3122.4,61.22352941176471,894,8,2010-05-13 10:14:00,2011-10-11 15:12:00,0
15200.0,495,1,549.0500000000001,18.30166666666667,195,1,2010-08-02 09:38:00,2010-08-02 09:38:00,1
15201.0,87,7,1842.95,18.4295,1660,4,2010-04-07 14:50:00,2011-09-13 14:53:00,0
15202.0,420,3,6001.49,2000.4966666666667,3,1,2010-10-15 12:39:00,2010-10-15 13:05:00,1
15203.0,26,15,4400.18,12.828513119533529,4182,12,2009-12-08 18:06:00,2011-11-14 08:16:00,0
15204.0,357,1,316.58,35.175555555555555,258,1,2010-12-17 13:49:00,2010-12-17 13:49:00,1
15205.0,85,2,653.24,17.655135135135136,378,2,2011-08-04 16:07:00,2011-09-15 19:36:00,0
15206.0,10,4,420.3,46.7,162,4,2011-03-09 08:59:00,2011-11-29 13:41:00,0
15207.0,416,3,683.92,28.496666666666666,428,2,2010-06-10 17:29:00,2010-10-19 13:29:00,1
15208.0,1,6,970.52,20.219166666666666,356,4,2010-10-12 12:17:00,2011-12-08 17:24:00,0
15209.0,730,1,178.98000000000002,13.76769230769231,94,1,2009-12-09 17:26:00,2009-12-09 17:26:00,1
15210.0,225,3,1176.19,17.55507462686567,841,3,2010-05-13 14:42:00,2011-04-28 16:11:00,1
15211.0,60,2,894.4100000000001,17.20019230769231,240,2,2010-12-09 16:08:00,2011-10-10 13:31:00,0
15212.0,241,2,208.28,20.828,84,2,2010-11-28 10:45:00,2011-04-12 13:45:00,1
15213.0,319,2,328.35,13.68125,272,1,2011-01-14 11:05:00,2011-01-25 12:21:00,1
15214.0,2,8,1661.44,15.104000000000001,1254,6,2011-04-11 09:46:00,2011-12-08 12:07:00,0
15215.0,47,7,2422.4300000000003,21.437433628318587,776,5,2010-04-06 11:21:00,2011-10-24 11:41:00,0
15216.0,88,2,486.09000000000003,20.25375,217,2,2010-03-31 09:52:00,2011-09-13 11:41:00,0
15217.0,563,1,426.24,15.222857142857142,190,1,2010-05-25 13:51:00,2010-05-25 13:51:00,1
15218.0,11,22,11468.83,28.961691919191917,6530,10,2010-01-26 11:33:00,2011-11-29 11:48:00,0
15219.0,176,2,685.45,26.36346153846154,271,2,2010-03-01 11:33:00,2011-06-16 16:57:00,0
15220.0,52,6,1778.96,15.204786324786324,1393,6,2011-03-04 10:24:00,2011-10-19 12:39:00,0
15221.0,366,4,2062.2,71.1103448275862,244,4,2010-03-12 10:40:00,2010-12-08 13:08:00,1
15222.0,319,11,3550.91,25.73123188405797,4458,7,2009-12-16 13:49:00,2011-01-25 08:03:00,1
15223.0,226,5,1417.95,41.70441176470588,385,3,2009-12-05 11:19:00,2011-04-28 11:31:00,1
15224.0,358,5,871.36,24.896,443,4,2010-01-15 16:14:00,2010-12-16 15:02:00,1
15225.0,234,1,409.40000000000003,17.8,226,1,2011-04-19 14:51:00,2011-04-19 14:51:00,1
15226.0,311,1,154.41,19.30125,71,1,2011-02-02 11:41:00,2011-02-02 11:41:00,1
15227.0,37,9,2488.4900000000002,20.737416666666668,1217,6,2010-03-16 08:23:00,2011-11-03 11:59:00,0
15228.0,66,6,5580.27,23.847307692307695,3375,5,2010-07-28 10:21:00,2011-10-04 13:56:00,0
15229.0,586,1,160.5,17.833333333333332,114,1,2010-05-02 13:50:00,2010-05-02 13:50:00,1
15230.0,239,2,429.6,18.678260869565218,351,1,2011-04-13 11:04:00,2011-04-14 14:39:00,1
15231.0,621,1,250.26000000000002,17.875714285714288,190,1,2010-03-28 15:12:00,2010-03-28 15:12:00,1
15232.0,113,2,612.06,19.743870967741934,686,2,2011-07-22 12:21:00,2011-08-18 16:27:00,0
15233.0,401,1,59.400000000000006,59.400000000000006,12,1,2010-11-03 13:36:00,2010-11-03 13:36:00,1
15234.0,277,1,197.0,14.071428571428571,196,1,2011-03-08 08:53:00,2011-03-08 08:53:00,1
15235.0,218,16,2772.76,15.577303370786518,1676,6,2010-11-16 12:48:00,2011-05-06 09:44:00,1
15236.0,299,1,321.05,21.403333333333332,269,1,2011-02-14 10:52:00,2011-02-14 10:52:00,1
15237.0,2,4,1412.32,14.265858585858584,1071,4,2011-04-26 15:04:00,2011-12-08 09:46:00,0
15238.0,29,3,1071.99,21.4398,692,3,2011-06-08 16:00:00,2011-11-10 14:28:00,0
15239.0,10,2,780.59,15.930408163265307,594,2,2011-09-22 09:53:00,2011-11-29 14:14:00,0
15240.0,45,12,4459.9800000000005,19.910625000000003,3214,8,2009-12-05 14:57:00,2011-10-26 09:50:00,0
15241.0,67,11,3050.16,16.57695652173913,3328,8,2010-02-23 13:59:00,2011-10-04 09:05:00,0
15242.0,422,1,302.04,75.51,196,1,2010-10-13 15:33:00,2010-10-13 15:33:00,1
15243.0,74,2,927.28,15.201311475409836,543,1,2010-09-30 17:28:00,2011-09-26 14:12:00,0
15244.0,65,3,912.08,19.00166666666667,472,3,2010-02-11 14:48:00,2011-10-05 13:19:00,0
15245.0,134,8,4610.84,31.154324324324325,3021,6,2010-04-23 14:23:00,2011-07-28 18:56:00,0
15246.0,238,3,780.4,15.301960784313724,359,3,2010-06-02 11:28:00,2011-04-15 14:45:00,1
15247.0,122,3,976.06,57.41529411764706,514,2,2010-06-20 14:08:00,2011-08-09 12:52:00,0
15248.0,411,3,1893.93,17.867264150943395,1065,3,2010-06-23 14:34:00,2010-10-24 13:09:00,1
15249.0,32,18,9266.0,18.45816733067729,4980,9,2010-03-26 14:51:00,2011-11-08 11:45:00,0
15250.0,641,1,60.0,20.0,48,1,2010-03-09 07:35:00,2010-03-09 07:35:00,1
15251.0,9,21,20324.54,88.3675652173913,12108,11,2010-01-29 12:42:00,2011-11-30 15:02:00,0
15252.0,36,5,2103.41,17.82550847457627,1430,5,2010-04-07 10:24:00,2011-11-03 13:30:00,0
15253.0,16,8,2055.09,17.716293103448276,1588,5,2010-05-02 11:17:00,2011-11-23 16:22:00,0
15254.0,127,3,1088.35,16.244029850746266,711,3,2010-05-28 10:08:00,2011-08-04 15:04:00,0
15255.0,67,9,3706.02,19.71287234042553,2214,6,2009-12-03 09:10:00,2011-10-04 12:43:00,0
15256.0,149,2,170.4,17.04,92,2,2010-05-27 11:41:00,2011-07-14 11:47:00,0
15257.0,283,2,685.9,57.15833333333333,71,2,2010-10-21 14:03:00,2011-03-01 12:58:00,1
15258.0,169,2,623.16,18.328235294117647,142,2,2011-05-06 14:16:00,2011-06-24 12:30:00,0
15259.0,513,4,1182.3799999999999,20.74350877192982,631,3,2010-01-26 09:41:00,2010-07-15 08:47:00,1
15260.0,100,25,8767.73,23.01241469816273,4468,10,2009-12-06 11:45:00,2011-08-31 13:55:00,0
15261.0,135,4,1508.0,16.391304347826086,806,3,2010-10-01 11:59:00,2011-07-27 15:20:00,0
15262.0,324,3,418.82,16.108461538461537,218,3,2010-08-08 15:55:00,2011-01-20 12:16:00,1
15263.0,107,1,156.51,13.042499999999999,89,1,2011-08-25 10:26:00,2011-08-25 10:26:00,0
15264.0,64,2,848.4,15.425454545454546,443,2,2010-06-27 13:29:00,2011-10-06 13:49:00,0
15265.0,151,4,3345.64,17.334922279792746,1570,3,2009-12-01 17:08:00,2011-07-11 14:46:00,0
15266.0,338,5,852.21,18.938000000000002,236,3,2010-01-07 12:19:00,2011-01-05 13:40:00,1
15267.0,22,5,1717.36,156.12363636363636,944,4,2011-06-10 10:24:00,2011-11-17 15:59:00,0
15268.0,479,3,961.9000000000001,43.722727272727276,428,2,2010-04-13 11:27:00,2010-08-18 10:33:00,1
15269.0,24,3,1225.3600000000001,35.010285714285715,372,1,2010-11-14 12:58:00,2011-11-16 09:32:00,0
15270.0,16,21,8524.86,50.74321428571429,4010,7,2009-12-17 15:02:00,2011-11-24 09:24:00,0
15271.0,7,24,4528.54,7.94480701754386,2412,9,2010-08-05 14:57:00,2011-12-02 14:11:00,0
15272.0,57,6,2030.95,7.101223776223776,665,5,2010-02-14 13:39:00,2011-10-13 12:59:00,0
15273.0,600,1,228.96,228.96,216,1,2010-04-19 11:31:00,2010-04-19 11:31:00,1
15274.0,4,2,716.57,15.246170212765959,619,2,2011-11-21 14:17:00,2011-12-05 16:57:00,0
15275.0,38,1,615.14,15.003414634146342,498,1,2011-11-02 11:20:00,2011-11-02 11:20:00,0
15276.0,66,4,619.8,3.482022471910112,317,2,2010-10-01 12:24:00,2011-10-04 16:39:00,0
15277.0,47,2,476.34000000000003,18.320769230769233,373,1,2010-10-10 16:02:00,2011-10-24 10:08:00,0
15278.0,562,4,496.16,17.10896551724138,458,2,2010-02-12 14:53:00,2010-05-27 10:03:00,1
15279.0,355,5,1580.54,16.814255319148934,802,5,2010-02-02 10:15:00,2010-12-20 10:48:00,1
15280.0,172,3,397.52,6.625333333333333,507,3,2010-05-17 14:17:00,2011-06-20 17:14:00,0
15281.0,59,16,8543.57,16.36699233716475,5233,7,2010-10-08 12:14:00,2011-10-12 09:10:00,0
15282.0,570,1,348.59,12.91074074074074,395,1,2010-05-18 16:27:00,2010-05-18 16:27:00,1
15283.0,390,3,148.32999999999998,16.481111111111108,27,3,2010-07-09 15:46:00,2010-11-14 14:54:00,1
15284.0,500,1,24.75,24.75,5,1,2010-07-27 13:25:00,2010-07-27 13:25:00,1
15285.0,408,1,94.92,15.82,120,1,2010-10-28 09:46:00,2010-10-28 09:46:00,1
15286.0,50,1,240.55,80.18333333333334,55,1,2011-10-21 11:08:00,2011-10-21 11:08:00,0
15287.0,22,5,856.03,23.77861111111111,1010,3,2009-12-02 12:13:00,2011-11-17 15:34:00,0
15288.0,43,10,3715.38,24.283529411764707,1336,9,2010-02-12 15:27:00,2011-10-27 16:58:00,0
15289.0,29,5,1593.09,16.42360824742268,1627,5,2010-03-28 11:45:00,2011-11-10 13:49:00,0
15290.0,5,26,10496.28,35.946164383561644,6567,12,2010-02-24 10:15:00,2011-12-05 11:39:00,0
15291.0,26,40,13517.76,55.400655737704916,4905,11,2009-12-03 11:09:00,2011-11-14 11:02:00,0
15292.0,201,1,178.39,7.432916666666666,55,1,2011-05-22 15:00:00,2011-05-22 15:00:00,1
15293.0,666,1,247.5,13.026315789473685,178,1,2010-02-12 11:54:00,2010-02-12 11:54:00,1
15294.0,411,1,233.35,15.556666666666667,97,1,2010-10-25 11:45:00,2010-10-25 11:45:00,1
15295.0,654,1,207.04,3.9815384615384612,139,1,2010-02-23 13:03:00,2010-02-23 13:03:00,1
15296.0,51,12,10323.03,19.331516853932584,5452,5,2010-01-21 13:48:00,2011-10-20 11:47:00,0
15297.0,10,3,641.94,16.46,292,2,2011-10-07 09:42:00,2011-11-29 16:32:00,0
15298.0,2,23,9061.77,21.321811764705885,6000,11,2009-12-08 17:04:00,2011-12-07 17:17:00,0
15299.0,67,10,6156.53,615.653,3356,6,2010-01-12 11:34:00,2011-10-03 14:19:00,0
15300.0,64,1,496.44,17.73,292,1,2011-10-06 17:08:00,2011-10-06 17:08:00,0
15301.0,51,17,6909.67,20.028028985507248,3763,10,2010-09-15 15:41:00,2011-10-20 09:57:00,0
15302.0,730,1,308.0,20.533333333333335,102,1,2009-12-09 13:11:00,2009-12-09 13:11:00,1
15303.0,290,3,1224.18,17.741739130434784,514,3,2010-01-25 09:42:00,2011-02-22 13:59:00,1
15304.0,61,9,796.4,33.18333333333333,112,7,2010-10-14 10:24:00,2011-10-10 10:23:00,0
15305.0,555,1,93.6,18.72,40,1,2010-06-02 13:50:00,2010-06-02 13:50:00,1
15306.0,64,9,3484.73,21.51067901234568,3074,6,2010-02-18 17:12:00,2011-10-06 12:56:00,0
15307.0,96,1,205.3,17.108333333333334,37,1,2011-09-05 11:38:00,2011-09-05 11:38:00,0
15308.0,274,1,310.47,16.340526315789475,175,1,2011-03-10 13:08:00,2011-03-10 13:08:00,1
15309.0,611,4,797.96,14.777037037037038,440,4,2009-12-04 13:01:00,2010-04-08 11:11:00,1
15310.0,479,1,1634.64,36.32533333333333,1476,1,2010-08-18 11:38:00,2010-08-18 11:38:00,1
15311.0,1,208,114966.42,26.699122155132372,70149,12,2009-12-01 11:21:00,2011-12-09 12:00:00,0
15312.0,75,12,2930.19,17.976625766871166,1693,8,2009-12-16 09:23:00,2011-09-25 13:10:00,0
15313.0,110,1,52.0,52.0,25,1,2011-08-21 16:02:00,2011-08-21 16:02:00,0
15314.0,199,3,820.45,16.409000000000002,750,2,2010-10-07 15:41:00,2011-05-24 14:39:00,1
15315.0,64,2,570.5,15.41891891891892,862,2,2011-08-15 15:17:00,2011-10-06 12:51:00,0
15316.0,327,1,165.0,165.0,100,1,2011-01-17 11:34:00,2011-01-17 11:34:00,1
15317.0,677,1,129.75,25.95,45,1,2010-01-31 15:55:00,2010-01-31 15:55:00,1
15318.0,4,1,312.62,9.473333333333333,642,1,2011-12-06 11:30:00,2011-12-06 11:30:00,0
15319.0,284,1,204.5,12.78125,175,1,2011-03-01 12:48:00,2011-03-01 12:48:00,1
15320.0,44,1,267.13,7.420277777777778,326,1,2011-10-26 13:27:00,2011-10-26 13:27:00,0
15321.0,71,12,6709.7300000000005,21.714336569579288,3653,4,2010-02-03 09:47:00,2011-09-30 09:40:00,0
15322.0,86,2,1390.86,16.75734939759036,971,2,2010-08-20 13:10:00,2011-09-15 09:34:00,0
15323.0,563,3,434.6,14.986206896551725,188,3,2010-02-16 09:21:00,2010-05-26 10:01:00,1
15324.0,701,1,140.22000000000003,17.527500000000003,74,1,2010-01-07 14:37:00,2010-01-07 14:37:00,1
15325.0,104,8,1601.46,7.149375,1382,5,2010-02-16 13:30:00,2011-08-28 11:55:00,0
15326.0,334,5,1700.52,13.182325581395348,1351,4,2009-12-01 13:19:00,2011-01-10 11:38:00,1
15327.0,53,1,208.75,20.875,116,1,2011-10-18 11:55:00,2011-10-18 11:55:00,0
15328.0,408,1,107.24,13.405,88,1,2010-10-28 09:05:00,2010-10-28 09:05:00,1
