CustomerID,Recency,Frequency,Monetary,TotalQuantity,AverageOrderValue,UniqueProducts,UniqueCountries,FirstPurchase,LastPurchase,CustomerLifetimeDays,ActiveMonths,RevenuePerMonth,AvgQuantityPerOrder
15269.0,24,3,1225.3600000000001,372,35.010285714285715,33,1,2010-11-14 12:58:00,2011-11-16 09:32:00,366,12.2,100.44,124.0
15270.0,16,21,8524.86,4010,50.74321428571429,66,1,2009-12-17 15:02:00,2011-11-24 09:24:00,706,23.5,362.76,190.95
15271.0,7,24,4528.54,2412,7.94480701754386,369,1,2010-08-05 14:57:00,2011-12-02 14:11:00,483,16.1,281.28,100.5
15272.0,57,6,2030.95,665,7.101223776223776,257,1,2010-02-14 13:39:00,2011-10-13 12:59:00,605,20.2,100.54,110.83
15273.0,600,1,228.96,216,228.96,1,1,2010-04-19 11:31:00,2010-04-19 11:31:00,0,1.0,228.96,216.0
15274.0,4,2,716.57,619,15.246170212765959,44,1,2011-11-21 14:17:00,2011-12-05 16:57:00,14,0.5,1433.14,309.5
15275.0,38,1,615.14,498,15.003414634146342,41,1,2011-11-02 11:20:00,2011-11-02 11:20:00,0,1.0,615.14,498.0
15276.0,66,4,619.8,317,3.482022471910112,160,1,2010-10-01 12:24:00,2011-10-04 16:39:00,368,12.3,50.39,79.25
15277.0,47,2,476.34000000000003,373,18.320769230769233,23,1,2010-10-10 16:02:00,2011-10-24 10:08:00,378,12.6,37.8,186.5
15278.0,562,4,496.16,458,17.10896551724138,29,1,2010-02-12 14:53:00,2010-05-27 10:03:00,103,3.4,145.93,114.5
15279.0,355,5,1580.54,802,16.814255319148934,74,1,2010-02-02 10:15:00,2010-12-20 10:48:00,321,10.7,147.71,160.4
15280.0,172,3,397.52,507,6.625333333333333,48,1,2010-05-17 14:17:00,2011-06-20 17:14:00,399,13.3,29.89,169.0
15281.0,59,16,8543.57,5233,16.36699233716475,427,1,2010-10-08 12:14:00,2011-10-12 09:10:00,368,12.3,694.6,327.06
15282.0,570,1,348.59,395,12.91074074074074,27,1,2010-05-18 16:27:00,2010-05-18 16:27:00,0,1.0,348.59,395.0
15283.0,390,3,148.32999999999998,27,16.481111111111108,9,1,2010-07-09 15:46:00,2010-11-14 14:54:00,127,4.2,35.32,9.0
15284.0,500,1,24.75,5,24.75,1,1,2010-07-27 13:25:00,2010-07-27 13:25:00,0,1.0,24.75,5.0
15285.0,408,1,94.92,120,15.82,6,1,2010-10-28 09:46:00,2010-10-28 09:46:00,0,1.0,94.92,120.0
15286.0,50,1,240.55,55,80.18333333333334,3,1,2011-10-21 11:08:00,2011-10-21 11:08:00,0,1.0,240.55,55.0
15287.0,22,5,856.03,1010,23.77861111111111,23,1,2009-12-02 12:13:00,2011-11-17 15:34:00,715,23.8,35.97,202.0
15288.0,43,10,3715.38,1336,24.283529411764707,128,1,2010-02-12 15:27:00,2011-10-27 16:58:00,622,20.7,179.49,133.6
15289.0,29,5,1593.09,1627,16.42360824742268,67,1,2010-03-28 11:45:00,2011-11-10 13:49:00,592,19.7,80.87,325.4
15290.0,5,26,10496.28,6567,35.946164383561644,106,1,2010-02-24 10:15:00,2011-12-05 11:39:00,649,21.6,485.94,252.58
15291.0,26,40,13517.76,4905,55.400655737704916,116,1,2009-12-03 11:09:00,2011-11-14 11:02:00,710,23.7,570.37,122.62
15292.0,201,1,178.39,55,7.432916666666666,24,1,2011-05-22 15:00:00,2011-05-22 15:00:00,0,1.0,178.39,55.0
15293.0,666,1,247.5,178,13.026315789473685,19,1,2010-02-12 11:54:00,2010-02-12 11:54:00,0,1.0,247.5,178.0
15294.0,411,1,233.35,97,15.556666666666667,15,1,2010-10-25 11:45:00,2010-10-25 11:45:00,0,1.0,233.35,97.0
15295.0,654,1,207.04,139,3.9815384615384612,50,1,2010-02-23 13:03:00,2010-02-23 13:03:00,0,1.0,207.04,139.0
15296.0,51,12,10323.03,5452,19.331516853932584,342,1,2010-01-21 13:48:00,2011-10-20 11:47:00,636,21.2,486.94,454.33
15297.0,10,3,641.94,292,16.46,30,1,2011-10-07 09:42:00,2011-11-29 16:32:00,53,1.8,356.63,97.33
15298.0,2,23,9061.77,6000,21.321811764705885,199,1,2009-12-08 17:04:00,2011-12-07 17:17:00,729,24.3,372.91,260.87
15299.0,67,10,6156.53,3356,615.653,9,1,2010-01-12 11:34:00,2011-10-03 14:19:00,629,21.0,293.17,335.6
15300.0,64,1,496.44,292,17.73,28,1,2011-10-06 17:08:00,2011-10-06 17:08:00,0,1.0,496.44,292.0
15301.0,51,17,6909.67,3763,20.028028985507248,231,1,2010-09-15 15:41:00,2011-10-20 09:57:00,399,13.3,519.52,221.35
15302.0,730,1,308.0,102,20.533333333333335,15,1,2009-12-09 13:11:00,2009-12-09 13:11:00,0,1.0,308.0,102.0
15303.0,290,3,1224.18,514,17.741739130434784,63,1,2010-01-25 09:42:00,2011-02-22 13:59:00,393,13.1,93.45,171.33
15304.0,61,9,796.4,112,33.18333333333333,8,1,2010-10-14 10:24:00,2011-10-10 10:23:00,360,12.0,66.37,12.44
15305.0,555,1,93.6,40,18.72,5,1,2010-06-02 13:50:00,2010-06-02 13:50:00,0,1.0,93.6,40.0
15306.0,64,9,3484.73,3074,21.51067901234568,123,1,2010-02-18 17:12:00,2011-10-06 12:56:00,594,19.8,176.0,341.56
15307.0,96,1,205.3,37,17.108333333333334,12,1,2011-09-05 11:38:00,2011-09-05 11:38:00,0,1.0,205.3,37.0
15308.0,274,1,310.47,175,16.340526315789475,19,1,2011-03-10 13:08:00,2011-03-10 13:08:00,0,1.0,310.47,175.0
15309.0,611,4,797.96,440,14.777037037037038,49,1,2009-12-04 13:01:00,2010-04-08 11:11:00,124,4.1,194.62,110.0
15310.0,479,1,1634.64,1476,36.32533333333333,45,1,2010-08-18 11:38:00,2010-08-18 11:38:00,0,1.0,1634.64,1476.0
15311.0,1,208,114966.42,70149,26.699122155132372,864,1,2009-12-01 11:21:00,2011-12-09 12:00:00,738,24.6,4673.43,337.25
15312.0,75,12,2930.19,1693,17.976625766871166,118,1,2009-12-16 09:23:00,2011-09-25 13:10:00,648,21.6,135.66,141.08
15313.0,110,1,52.0,25,52.0,1,1,2011-08-21 16:02:00,2011-08-21 16:02:00,0,1.0,52.0,25.0
15314.0,199,3,820.45,750,16.409000000000002,49,1,2010-10-07 15:41:00,2011-05-24 14:39:00,228,7.6,107.95,250.0
15315.0,64,2,570.5,862,15.41891891891892,35,1,2011-08-15 15:17:00,2011-10-06 12:51:00,51,1.7,335.59,431.0
15316.0,327,1,165.0,100,165.0,1,1,2011-01-17 11:34:00,2011-01-17 11:34:00,0,1.0,165.0,100.0
15317.0,677,1,129.75,45,25.95,5,1,2010-01-31 15:55:00,2010-01-31 15:55:00,0,1.0,129.75,45.0
15318.0,4,1,312.62,642,9.473333333333333,33,1,2011-12-06 11:30:00,2011-12-06 11:30:00,0,1.0,312.62,642.0
15319.0,284,1,204.5,175,12.78125,16,1,2011-03-01 12:48:00,2011-03-01 12:48:00,0,1.0,204.5,175.0
15320.0,44,1,267.13,326,7.420277777777778,36,1,2011-10-26 13:27:00,2011-10-26 13:27:00,0,1.0,267.13,326.0
15321.0,71,12,6709.7300000000005,3653,21.714336569579288,242,1,2010-02-03 09:47:00,2011-09-30 09:40:00,603,20.1,333.82,304.42
15322.0,86,2,1390.86,971,16.75734939759036,76,1,2010-08-20 13:10:00,2011-09-15 09:34:00,390,13.0,106.99,485.5
15323.0,563,3,434.6,188,14.986206896551725,29,1,2010-02-16 09:21:00,2010-05-26 10:01:00,99,3.3,131.7,62.67
15324.0,701,1,140.22000000000003,74,17.527500000000003,8,1,2010-01-07 14:37:00,2010-01-07 14:37:00,0,1.0,140.22,74.0
15325.0,104,8,1601.46,1382,7.149375,164,1,2010-02-16 13:30:00,2011-08-28 11:55:00,557,18.6,86.1,172.75
15326.0,334,5,1700.52,1351,13.182325581395348,94,1,2009-12-01 13:19:00,2011-01-10 11:38:00,404,13.5,125.96,270.2
15327.0,53,1,208.75,116,20.875,10,1,2011-10-18 11:55:00,2011-10-18 11:55:00,0,1.0,208.75,116.0
15328.0,408,1,107.24,88,13.405,8,1,2010-10-28 09:05:00,2010-10-28 09:05:00,0,1.0,107.24,88.0
15329.0,39,11,2958.83,1217,19.213181818181816,98,1,2009-12-14 12:18:00,2011-10-31 15:36:00,686,22.9,129.21,110.64
15330.0,32,2,714.9599999999999,1312,54.99692307692307,10,1,2011-10-10 12:30:00,2011-11-07 17:50:00,28,0.9,794.4,656.0
15331.0,500,3,767.91,701,17.4525,41,1,2010-04-09 14:26:00,2010-07-28 09:42:00,109,3.6,213.31,233.67
15332.0,366,6,4892.68,2306,31.770649350649354,113,1,2010-07-14 13:01:00,2010-12-08 14:43:00,147,4.9,998.51,384.33
15333.0,208,1,1028.56,344,64.285,16,1,2011-05-15 13:27:00,2011-05-15 13:27:00,0,1.0,1028.56,344.0
15334.0,157,3,350.82,273,3.579795918367347,67,1,2011-06-19 13:51:00,2011-07-06 11:22:00,16,0.5,701.64,91.0
15335.0,54,1,170.22,79,4.863428571428571,34,1,2011-10-17 12:50:00,2011-10-17 12:50:00,0,1.0,170.22,79.0
15336.0,402,1,240.5,84,16.033333333333335,15,1,2010-11-03 12:39:00,2010-11-03 12:39:00,0,1.0,240.5,84.0
15337.0,411,1,373.02,200,17.762857142857143,21,1,2010-10-24 15:29:00,2010-10-24 15:29:00,0,1.0,373.02,200.0
15338.0,677,1,277.93,148,4.791896551724138,56,1,2010-01-31 14:25:00,2010-01-31 14:25:00,0,1.0,277.93,148.0
15339.0,66,7,1821.02,1138,8.277363636363637,162,1,2010-02-08 13:38:00,2011-10-04 12:51:00,602,20.1,90.6,162.57
15340.0,562,1,105.5,76,15.071428571428571,7,1,2010-05-27 10:27:00,2010-05-27 10:27:00,0,1.0,105.5,76.0
15341.0,81,2,2402.72,1008,100.11333333333333,22,1,2010-09-16 16:41:00,2011-09-20 09:40:00,368,12.3,195.34,504.0
15342.0,130,1,406.09000000000003,283,16.920416666666668,24,1,2011-08-02 10:19:00,2011-08-02 10:19:00,0,1.0,406.09,283.0
15343.0,87,1,364.5,84,17.357142857142858,21,1,2011-09-13 13:55:00,2011-09-13 13:55:00,0,1.0,364.5,84.0
15344.0,1,3,563.94,116,21.69,21,1,2011-09-26 14:48:00,2011-12-09 10:45:00,73,2.4,234.98,38.67
15345.0,46,1,393.54,81,19.677,20,1,2011-10-25 11:28:00,2011-10-25 11:28:00,0,1.0,393.54,81.0
15346.0,333,3,596.12,260,16.111351351351352,36,1,2010-10-04 15:11:00,2011-01-11 11:18:00,98,3.3,180.64,86.67
15347.0,366,4,1162.0,542,32.27777777777778,29,1,2010-09-28 12:50:00,2010-12-08 15:25:00,71,2.4,484.17,135.5
15348.0,72,1,158.04,84,17.56,9,1,2011-09-28 13:17:00,2011-09-28 13:17:00,0,1.0,158.04,84.0
15349.0,158,2,463.91,321,6.533943661971831,65,1,2011-06-05 15:46:00,2011-07-04 16:06:00,29,1.0,463.91,160.5
15350.0,373,2,547.6,272,18.253333333333334,26,1,2010-11-21 15:14:00,2010-12-01 13:33:00,9,0.3,1825.33,136.0
15351.0,12,10,3430.22,1350,10.924267515923566,201,1,2010-10-03 12:18:00,2011-11-27 12:52:00,420,14.0,245.02,135.0
15352.0,549,1,111.15,40,3.269117647058824,34,1,2010-06-09 11:28:00,2010-06-09 11:28:00,0,1.0,111.15,40.0
15353.0,255,7,2794.47,1391,7.762416666666666,274,1,2009-12-02 11:33:00,2011-03-30 12:15:00,483,16.1,173.57,198.71
15354.0,603,3,284.4,3,94.8,1,1,2010-04-15 16:17:00,2010-04-15 16:24:00,0,1.0,284.4,1.0
15355.0,29,2,277.05,45,19.789285714285715,9,1,2011-10-17 15:22:00,2011-11-10 13:44:00,23,0.8,346.31,22.5
15356.0,31,13,3239.57,1892,4.842406576980569,290,1,2010-10-13 13:12:00,2011-11-08 13:11:00,390,13.0,249.2,145.54
15358.0,5,42,16425.86,14902,15.083434343434345,359,1,2009-12-07 12:19:00,2011-12-05 09:04:00,727,24.2,678.75,354.81
15359.0,663,8,181.35,145,11.334375,10,1,2010-01-15 11:30:00,2010-02-15 10:47:00,30,1.0,181.35,18.12
15360.0,40,1,427.93,223,32.917692307692306,13,1,2011-10-31 09:35:00,2011-10-31 09:35:00,0,1.0,427.93,223.0
15361.0,362,4,689.07,373,68.90700000000001,10,1,2010-06-14 13:27:00,2010-12-13 09:52:00,181,6.0,114.85,93.25
15362.0,449,2,613.08,368,15.327000000000002,38,1,2009-12-01 09:08:00,2010-09-17 10:37:00,290,9.7,63.2,184.0
15363.0,373,2,678.11,383,19.37457142857143,32,1,2010-08-04 08:41:00,2010-12-02 12:28:00,120,4.0,169.53,191.5
15364.0,96,2,913.19,493,31.489310344827587,29,1,2011-03-30 13:39:00,2011-09-05 09:46:00,158,5.3,172.3,246.5
15365.0,26,13,4557.13,2131,20.904266055045873,126,1,2010-02-04 16:43:00,2011-11-14 08:29:00,647,21.6,210.98,163.92
15366.0,75,7,2389.08,2447,17.312173913043477,86,1,2010-02-26 10:10:00,2011-09-25 15:01:00,576,19.2,124.43,349.57
15367.0,57,11,5081.33,2944,18.212652329749105,214,1,2009-12-10 14:20:00,2011-10-13 14:13:00,671,22.4,226.85,267.64
15368.0,21,2,722.74,406,90.3425,8,1,2010-11-10 15:52:00,2011-11-18 14:42:00,372,12.4,58.29,203.0
15369.0,492,11,6251.26,3288,105.9535593220339,44,1,2009-12-08 07:43:00,2010-08-04 13:54:00,239,8.0,781.41,298.91
15370.0,41,8,3739.01,1397,25.965347222222224,90,1,2010-10-25 12:08:00,2011-10-30 10:58:00,369,12.3,303.98,174.62
15371.0,662,1,59.400000000000006,12,59.400000000000006,1,1,2010-02-15 13:14:00,2010-02-15 13:14:00,0,1.0,59.4,12.0
15372.0,137,8,6017.0599999999995,6410,105.56245614035087,45,1,2010-02-14 11:24:00,2011-07-25 16:39:00,526,17.5,343.83,801.25
15373.0,8,17,3084.54,726,16.32031746031746,107,1,2010-05-02 11:57:00,2011-12-01 15:05:00,578,19.3,159.82,42.71
15374.0,129,2,307.32,290,30.732,8,1,2010-03-25 12:03:00,2011-08-03 09:59:00,495,16.5,18.63,145.0
15375.0,690,1,60.959999999999994,84,10.159999999999998,6,1,2010-01-18 15:38:00,2010-01-18 15:38:00,0,1.0,60.96,84.0
15376.0,40,3,1221.56,615,10.530689655172413,100,1,2011-05-01 13:45:00,2011-10-30 15:04:00,182,6.1,200.26,205.0
15377.0,383,4,1211.75,253,57.70238095238095,15,1,2010-10-20 11:42:00,2010-11-22 08:55:00,32,1.1,1101.59,63.25
15378.0,463,2,246.5,130,20.541666666666668,8,1,2010-07-26 08:47:00,2010-09-03 11:30:00,39,1.3,189.62,65.0
15379.0,169,8,4877.84,3000,18.546920152091257,177,1,2010-11-04 11:59:00,2011-06-23 13:13:00,231,7.7,633.49,375.0
15380.0,9,11,3248.96,954,62.480000000000004,27,1,2009-12-01 13:50:00,2011-12-01 12:13:00,729,24.3,133.7,86.73
15381.0,214,5,1890.57,802,78.77374999999999,20,1,2010-05-05 14:35:00,2011-05-10 11:55:00,369,12.3,153.7,160.4
15382.0,15,12,13733.550000000001,9178,21.730300632911394,315,1,2009-12-04 14:13:00,2011-11-25 10:58:00,720,24.0,572.23,764.83
15384.0,170,4,2027.79,1767,17.184661016949153,83,1,2010-04-26 12:38:00,2011-06-23 10:57:00,422,14.1,143.81,441.75
15385.0,40,3,942.08,428,44.860952380952384,18,1,2010-01-31 13:02:00,2011-10-30 15:11:00,637,21.2,44.44,142.67
15386.0,186,1,394.14,446,12.714193548387096,31,1,2011-06-06 13:47:00,2011-06-06 13:47:00,0,1.0,394.14,446.0
15387.0,492,1,468.65,335,23.432499999999997,20,1,2010-08-04 16:05:00,2010-08-04 16:05:00,0,1.0,468.65,335.0
15388.0,270,1,140.54,88,14.053999999999998,10,1,2011-03-14 13:53:00,2011-03-14 13:53:00,0,1.0,140.54,88.0
15389.0,172,5,2733.8,3940,455.6333333333334,2,1,2010-01-27 12:44:00,2011-06-20 16:18:00,509,17.0,160.81,788.0
15390.0,396,2,1216.66,894,15.800779220779221,77,1,2010-10-26 17:23:00,2010-11-08 15:19:00,12,0.4,3041.65,447.0
15391.0,584,1,289.87,109,24.155833333333334,12,1,2010-05-04 15:04:00,2010-05-04 15:04:00,0,1.0,289.87,109.0
15392.0,5,7,2911.62,2144,20.219583333333333,100,1,2010-10-04 12:50:00,2011-12-05 11:01:00,426,14.2,205.04,306.29
15393.0,16,5,891.34,378,20.257727272727273,37,1,2009-12-15 17:56:00,2011-11-23 16:48:00,707,23.6,37.77,75.6
15394.0,10,11,5286.8,2372,23.28986784140969,129,1,2009-12-15 19:05:00,2011-11-30 11:49:00,714,23.8,222.13,215.64
15395.0,326,1,107.45,17,15.35,7,1,2011-01-18 12:40:00,2011-01-18 12:40:00,0,1.0,107.45,17.0
15396.0,113,2,796.38,278,49.77375,16,1,2010-05-05 09:04:00,2011-08-19 10:56:00,471,15.7,50.72,139.0
15397.0,290,1,94.0,20,15.666666666666666,6,1,2011-02-23 09:25:00,2011-02-23 09:25:00,0,1.0,94.0,20.0
15398.0,16,2,1345.53,769,18.43191780821918,60,1,2011-09-22 14:56:00,2011-11-23 16:47:00,62,2.1,640.73,384.5
15399.0,1,3,815.77,611,16.3154,45,1,2011-09-21 15:57:00,2011-12-08 13:04:00,77,2.6,313.76,203.67
15400.0,92,8,1302.3,662,48.233333333333334,16,1,2010-05-28 08:33:00,2011-09-08 13:57:00,468,15.6,83.48,82.75
15401.0,452,2,216.95,93,15.49642857142857,14,1,2010-05-20 10:56:00,2010-09-13 13:42:00,116,3.9,55.63,46.5
15402.0,149,6,1830.54,2034,13.973587786259541,79,1,2010-04-27 12:12:00,2011-07-14 12:17:00,443,14.8,123.69,339.0
15403.0,492,2,170.88,492,21.36,6,1,2009-12-09 12:45:00,2010-08-05 12:21:00,238,7.9,21.63,246.0
15404.0,376,1,257.06,334,16.06625,16,1,2010-11-29 11:03:00,2010-11-29 11:03:00,0,1.0,257.06,334.0
15405.0,189,2,659.84,348,21.994666666666667,29,1,2010-05-12 15:56:00,2011-06-03 14:44:00,386,12.9,51.15,174.0
15406.0,31,4,975.87,547,7.998934426229508,108,1,2010-09-12 13:06:00,2011-11-08 13:22:00,422,14.1,69.21,136.75
15407.0,34,4,1046.74,552,7.072567567567567,142,1,2011-02-07 13:18:00,2011-11-06 11:55:00,271,9.0,116.3,138.0
15408.0,264,1,267.18,106,7.858235294117647,34,1,2011-03-20 15:02:00,2011-03-20 15:02:00,0,1.0,267.18,106.0
15409.0,721,1,131.25,59,14.583333333333334,9,1,2009-12-18 15:35:00,2009-12-18 15:35:00,0,1.0,131.25,59.0
15410.0,84,10,4685.72,1902,28.9241975308642,80,1,2010-04-19 08:57:00,2011-09-16 14:47:00,515,17.2,272.43,190.2
15411.0,26,4,1348.93,529,13.764591836734695,86,1,2011-06-10 12:30:00,2011-11-13 15:19:00,156,5.2,259.41,132.25
15412.0,171,1,190.53,108,19.053,10,1,2011-06-21 15:24:00,2011-06-21 15:24:00,0,1.0,190.53,108.0
15413.0,692,5,6798.72,2694,271.9488,20,1,2009-12-01 10:18:00,2010-01-17 11:33:00,47,1.6,4249.2,538.8
15414.0,10,3,774.9000000000001,443,19.86923076923077,37,1,2011-04-11 13:45:00,2011-11-30 09:50:00,232,7.7,100.64,147.67
15415.0,313,1,559.61,551,11.906595744680851,46,1,2011-01-30 14:13:00,2011-01-30 14:13:00,0,1.0,559.61,551.0
15416.0,65,7,4572.82,2420,20.056228070175436,189,1,2010-02-01 11:55:00,2011-10-06 09:38:00,611,20.4,224.16,345.71
15417.0,85,1,508.8,284,18.17142857142857,28,1,2011-09-15 15:26:00,2011-09-15 15:26:00,0,1.0,508.8,284.0
15418.0,425,2,449.42,264,6.609117647058824,64,1,2010-05-02 11:31:00,2010-10-10 13:38:00,161,5.4,83.23,132.0
15419.0,25,1,135.86,230,16.9825,8,1,2011-11-15 09:23:00,2011-11-15 09:23:00,0,1.0,135.86,230.0
15420.0,434,6,743.0,844,13.267857142857142,52,1,2009-12-05 13:29:00,2010-10-01 15:46:00,300,10.0,74.3,140.67
15421.0,59,10,3805.34,1927,12.042215189873419,170,1,2009-12-07 15:10:00,2011-10-12 09:20:00,673,22.4,169.88,192.7
15422.0,323,7,1619.97,710,13.49975,80,1,2010-02-07 11:52:00,2011-01-20 16:17:00,347,11.6,139.65,101.43
15423.0,38,3,266.89,198,19.06357142857143,13,1,2010-03-28 13:42:00,2011-11-01 14:01:00,583,19.4,13.76,66.0
15424.0,254,3,597.78,873,18.114545454545453,33,1,2010-09-02 17:17:00,2011-03-30 13:02:00,208,6.9,86.63,291.0
15425.0,400,4,1941.1200000000001,1041,13.574265734265735,114,1,2010-02-14 12:36:00,2010-11-04 18:13:00,263,8.8,220.58,260.25
15426.0,19,9,2156.35,1041,5.026456876456876,327,1,2010-05-02 15:10:00,2011-11-20 15:36:00,567,18.9,114.09,115.67
15427.0,33,3,1430.54,967,4.899109589041096,233,1,2011-10-23 14:47:00,2011-11-06 14:29:00,13,0.4,3576.35,322.33
15428.0,15,4,762.75,347,17.335227272727273,39,1,2009-12-17 17:46:00,2011-11-24 16:54:00,706,23.5,32.46,86.75
15429.0,27,2,397.35,380,4.845731707317073,77,1,2011-09-25 13:42:00,2011-11-13 12:28:00,48,1.6,248.34,190.0
15430.0,468,2,954.75,309,26.520833333333332,36,1,2010-06-29 15:04:00,2010-08-29 10:42:00,60,2.0,477.38,154.5
15431.0,503,1,153.24,84,76.62,2,1,2010-07-25 12:44:00,2010-07-25 12:44:00,0,1.0,153.24,84.0
15432.0,23,2,320.76,92,20.0475,16,1,2010-06-16 14:34:00,2011-11-16 16:30:00,518,17.3,18.54,46.0
15433.0,214,2,533.3,534,13.00731707317073,40,1,2011-03-17 14:12:00,2011-05-10 10:45:00,53,1.8,296.28,267.0
15434.0,8,11,2567.06,1423,19.157164179104477,82,1,2010-01-24 15:35:00,2011-12-01 13:33:00,675,22.5,114.09,129.36
15435.0,22,1,149.29,54,5.147931034482759,29,1,2011-11-17 16:39:00,2011-11-17 16:39:00,0,1.0,149.29,54.0
15436.0,12,3,1067.75,574,3.6692439862542954,243,1,2011-04-19 16:52:00,2011-11-27 16:05:00,221,7.4,144.29,191.33
15437.0,262,2,393.45,177,6.902631578947368,56,1,2010-03-09 10:45:00,2011-03-22 13:11:00,378,12.6,31.23,88.5
15438.0,131,1,156.57999999999998,59,6.263199999999999,25,1,2011-07-31 14:19:00,2011-07-31 14:19:00,0,1.0,156.58,59.0
15439.0,405,4,1269.05,572,22.264035087719297,49,1,2010-02-24 12:05:00,2010-10-31 10:38:00,248,8.3,152.9,143.0
15440.0,55,3,383.68,197,6.188387096774194,50,1,2011-05-15 11:30:00,2011-10-16 12:16:00,154,5.1,75.23,65.67
15441.0,396,3,1254.21,587,22.003684210526316,45,1,2009-12-09 14:55:00,2010-11-08 15:50:00,334,11.1,112.99,195.67
15442.0,249,1,594.0,120,297.0,2,1,2011-04-05 12:24:00,2011-04-05 12:24:00,0,1.0,594.0,120.0
15443.0,2,14,5114.2300000000005,2699,8.182768000000001,408,1,2010-03-07 12:10:00,2011-12-08 10:40:00,640,21.3,240.1,192.79
15444.0,9,2,1411.21,759,6.594439252336449,191,1,2011-10-30 16:12:00,2011-11-30 17:37:00,31,1.0,1411.21,379.5
15445.0,264,2,284.5,118,20.321428571428573,12,1,2010-04-28 15:00:00,2011-03-20 15:06:00,326,10.9,26.1,59.0
15446.0,377,3,399.75,265,3.5691964285714284,90,1,2009-12-13 13:53:00,2010-11-28 11:59:00,349,11.6,34.46,88.33
15447.0,331,5,492.88,228,16.99586206896552,27,1,2010-03-24 14:40:00,2011-01-13 11:26:00,294,9.8,50.29,45.6
15448.0,313,2,788.8100000000001,487,16.098163265306123,49,1,2010-02-03 13:29:00,2011-01-31 10:42:00,361,12.0,65.73,243.5
15449.0,26,3,974.52,812,16.242,47,1,2011-03-23 10:43:00,2011-11-13 15:02:00,235,7.8,124.94,270.67
15450.0,30,1,429.84,376,14.328,30,1,2011-11-09 17:11:00,2011-11-09 17:11:00,0,1.0,429.84,376.0
15451.0,434,2,226.86,76,3.781,56,1,2010-04-19 14:08:00,2010-10-01 13:40:00,164,5.5,41.25,38.0
15452.0,30,6,1785.1100000000001,1087,8.970402010050252,158,1,2010-07-16 14:23:00,2011-11-10 12:13:00,481,16.0,111.57,181.17
15453.0,2,7,1371.77,837,4.91673835125448,169,1,2011-06-05 12:37:00,2011-12-08 10:59:00,185,6.2,221.25,119.57
15454.0,362,2,305.99,146,7.64975,35,1,2010-03-31 13:15:00,2010-12-12 14:21:00,256,8.5,36.0,73.0
15455.0,598,1,38.25,3,19.125,2,1,2010-04-21 12:43:00,2010-04-21 12:43:00,0,1.0,38.25,3.0
15456.0,283,10,2091.52,2727,9.21374449339207,128,1,2009-12-08 12:54:00,2011-03-01 13:51:00,448,14.9,140.37,272.7
15457.0,262,1,237.07,132,4.087413793103448,56,1,2011-03-22 15:31:00,2011-03-22 15:31:00,0,1.0,237.07,132.0
15458.0,25,2,370.44,300,28.495384615384616,13,1,2010-11-02 19:50:00,2011-11-14 13:08:00,376,12.5,29.64,150.0
15459.0,417,2,202.83,121,28.975714285714286,6,1,2010-07-30 14:31:00,2010-10-18 15:25:00,80,2.7,75.12,60.5
15460.0,354,1,214.26,107,3.8260714285714283,53,1,2010-12-20 16:08:00,2010-12-20 16:08:00,0,1.0,214.26,107.0
15461.0,461,2,429.7,230,214.85,1,1,2010-03-18 12:40:00,2010-09-05 12:31:00,170,5.7,75.39,115.0
15462.0,94,4,737.05,495,17.976829268292683,32,1,2010-09-20 10:23:00,2011-09-06 13:11:00,351,11.7,63.0,123.75
15463.0,29,1,126.14,106,18.02,7,1,2011-11-10 12:57:00,2011-11-10 12:57:00,0,1.0,126.14,106.0
15464.0,338,1,1044.65,348,6.739677419354839,155,1,2011-01-05 15:56:00,2011-01-05 15:56:00,0,1.0,1044.65,348.0
15465.0,20,32,12100.4,2638,47.452549019607844,94,1,2009-12-10 09:42:00,2011-11-20 10:11:00,710,23.7,510.57,82.44
15466.0,85,4,1560.46,941,5.9559541984732824,211,1,2009-12-03 12:28:00,2011-09-15 14:08:00,651,21.7,71.91,235.25
15467.0,9,3,524.88,310,10.093846153846155,41,1,2011-07-10 14:42:00,2011-11-30 14:17:00,142,4.7,111.68,103.33
15468.0,51,3,1430.48,1400,17.881,80,1,2010-11-12 09:39:00,2011-10-19 13:49:00,341,11.4,125.48,466.67
15469.0,50,3,874.25,287,20.33139534883721,38,1,2010-09-27 10:09:00,2011-10-20 16:21:00,388,12.9,67.77,95.67
15470.0,576,1,63.419999999999995,232,15.854999999999999,4,1,2010-05-13 09:35:00,2010-05-13 09:35:00,0,1.0,63.42,232.0
15471.0,2,3,1292.01,670,8.335548387096773,122,1,2010-06-07 12:17:00,2011-12-07 14:12:00,548,18.3,70.6,223.33
15472.0,113,1,371.56,251,4.888947368421053,76,1,2011-08-18 15:17:00,2011-08-18 15:17:00,0,1.0,371.56,251.0
15473.0,14,8,2046.0,776,146.14285714285714,5,1,2010-09-21 09:14:00,2011-11-25 15:15:00,430,14.3,143.08,97.0
15474.0,596,1,150.35,55,7.913157894736842,19,1,2010-04-23 11:14:00,2010-04-23 11:14:00,0,1.0,150.35,55.0
15475.0,77,1,454.11,319,15.65896551724138,29,1,2011-09-23 15:20:00,2011-09-23 15:20:00,0,1.0,454.11,319.0
15476.0,380,4,2209.98,1174,27.974430379746835,67,1,2010-09-23 14:00:00,2010-11-24 15:17:00,62,2.1,1052.37,293.5
