CustomerID,Cluster,Segment
14349.0,0,Potential Customers
14350.0,3,Loyal Customers
14351.0,0,Potential Customers
14352.0,3,Loyal Customers
14353.0,0,Potential Customers
14354.0,0,Potential Customers
14355.0,1,At Risk Customers
14356.0,0,Potential Customers
14357.0,0,Potential Customers
14358.0,1,At Risk Customers
14359.0,3,Loyal Customers
14360.0,3,Loyal Customers
14361.0,1,At Risk Customers
14362.0,0,Potential Customers
14363.0,1,At Risk Customers
14364.0,3,Loyal Customers
14365.0,1,At Risk Customers
14366.0,1,At Risk Customers
14367.0,2,Champions
14368.0,1,At Risk Customers
14369.0,1,At Risk Customers
14370.0,1,At Risk Customers
14371.0,1,At Risk Customers
14372.0,1,At Risk Customers
14373.0,1,At Risk Customers
14374.0,1,At Risk Customers
14375.0,3,Loyal Customers
14376.0,1,At Risk Customers
14377.0,0,Potential Customers
14378.0,1,At Risk Customers
14379.0,3,Loyal Customers
14380.0,1,At Risk Customers
14381.0,0,Potential Customers
14382.0,0,Potential Customers
14383.0,3,Loyal Customers
14384.0,1,At Risk Customers
14385.0,0,Potential Customers
14386.0,1,At Risk Customers
14387.0,3,Loyal Customers
14388.0,2,Champions
14389.0,3,Loyal Customers
14390.0,2,Champions
14391.0,1,At Risk Customers
14392.0,1,At Risk Customers
14393.0,0,Potential Customers
14394.0,1,At Risk Customers
14395.0,2,Champions
14396.0,3,Loyal Customers
14397.0,2,Champions
14398.0,1,At Risk Customers
14399.0,3,Loyal Customers
14400.0,3,Loyal Customers
14401.0,2,Champions
14402.0,1,At Risk Customers
14403.0,3,Loyal Customers
14404.0,2,Champions
14405.0,1,At Risk Customers
14406.0,0,Potential Customers
14407.0,3,Loyal Customers
14408.0,2,Champions
14409.0,3,Loyal Customers
14410.0,3,Loyal Customers
14411.0,1,At Risk Customers
14412.0,3,Loyal Customers
14413.0,1,At Risk Customers
14414.0,3,Loyal Customers
14415.0,2,Champions
14416.0,0,Potential Customers
14417.0,1,At Risk Customers
14418.0,3,Loyal Customers
14419.0,3,Loyal Customers
14420.0,3,Loyal Customers
14421.0,3,Loyal Customers
14422.0,2,Champions
14423.0,3,Loyal Customers
14424.0,0,Potential Customers
14425.0,1,At Risk Customers
14426.0,2,Champions
14427.0,3,Loyal Customers
14428.0,3,Loyal Customers
14429.0,1,At Risk Customers
14430.0,1,At Risk Customers
14431.0,3,Loyal Customers
14432.0,3,Loyal Customers
14433.0,1,At Risk Customers
14434.0,3,Loyal Customers
14435.0,1,At Risk Customers
14436.0,0,Potential Customers
14437.0,3,Loyal Customers
14438.0,1,At Risk Customers
14439.0,3,Loyal Customers
14440.0,2,Champions
14441.0,2,Champions
14442.0,3,Loyal Customers
14443.0,3,Loyal Customers
14444.0,1,At Risk Customers
14445.0,1,At Risk Customers
14446.0,3,Loyal Customers
14447.0,3,Loyal Customers
14448.0,0,Potential Customers
14449.0,3,Loyal Customers
14450.0,3,Loyal Customers
14451.0,2,Champions
14452.0,3,Loyal Customers
14453.0,0,Potential Customers
14454.0,3,Loyal Customers
14455.0,1,At Risk Customers
14456.0,3,Loyal Customers
14457.0,1,At Risk Customers
14458.0,1,At Risk Customers
14459.0,3,Loyal Customers
14460.0,3,Loyal Customers
14461.0,2,Champions
14462.0,3,Loyal Customers
14463.0,3,Loyal Customers
14464.0,1,At Risk Customers
14465.0,3,Loyal Customers
14466.0,2,Champions
14467.0,3,Loyal Customers
14468.0,1,At Risk Customers
14469.0,3,Loyal Customers
14470.0,0,Potential Customers
14471.0,1,At Risk Customers
14472.0,3,Loyal Customers
14473.0,0,Potential Customers
14474.0,0,Potential Customers
14475.0,3,Loyal Customers
14476.0,0,Potential Customers
14477.0,3,Loyal Customers
14478.0,1,At Risk Customers
14479.0,3,Loyal Customers
14480.0,3,Loyal Customers
14481.0,3,Loyal Customers
14482.0,2,Champions
14483.0,0,Potential Customers
14484.0,3,Loyal Customers
14485.0,0,Potential Customers
14486.0,1,At Risk Customers
14487.0,3,Loyal Customers
14488.0,0,Potential Customers
14489.0,3,Loyal Customers
14490.0,1,At Risk Customers
14491.0,0,Potential Customers
14492.0,3,Loyal Customers
14493.0,2,Champions
14494.0,0,Potential Customers
14495.0,0,Potential Customers
14496.0,3,Loyal Customers
14497.0,1,At Risk Customers
14498.0,2,Champions
14499.0,3,Loyal Customers
14500.0,0,Potential Customers
14501.0,0,Potential Customers
14502.0,3,Loyal Customers
14503.0,3,Loyal Customers
14504.0,3,Loyal Customers
14505.0,2,Champions
14506.0,3,Loyal Customers
14507.0,2,Champions
14508.0,3,Loyal Customers
14509.0,1,At Risk Customers
14510.0,1,At Risk Customers
14511.0,3,Loyal Customers
14512.0,3,Loyal Customers
14513.0,3,Loyal Customers
14514.0,3,Loyal Customers
14515.0,2,Champions
14516.0,1,At Risk Customers
14517.0,0,Potential Customers
14518.0,0,Potential Customers
14519.0,1,At Risk Customers
14520.0,0,Potential Customers
14521.0,1,At Risk Customers
14522.0,3,Loyal Customers
14523.0,0,Potential Customers
14524.0,2,Champions
14525.0,2,Champions
14526.0,1,At Risk Customers
14527.0,2,Champions
14528.0,0,Potential Customers
14529.0,0,Potential Customers
14530.0,2,Champions
14531.0,1,At Risk Customers
14532.0,3,Loyal Customers
14533.0,2,Champions
14534.0,2,Champions
14535.0,2,Champions
14536.0,0,Potential Customers
14537.0,0,Potential Customers
14538.0,3,Loyal Customers
14539.0,0,Potential Customers
14540.0,2,Champions
14541.0,2,Champions
14542.0,0,Potential Customers
14543.0,2,Champions
14544.0,3,Loyal Customers
14545.0,1,At Risk Customers
14546.0,2,Champions
14547.0,3,Loyal Customers
14548.0,3,Loyal Customers
14549.0,3,Loyal Customers
14550.0,3,Loyal Customers
14551.0,3,Loyal Customers
14552.0,0,Potential Customers
14553.0,3,Loyal Customers
14554.0,3,Loyal Customers
14555.0,3,Loyal Customers
14556.0,1,At Risk Customers
14557.0,0,Potential Customers
14558.0,1,At Risk Customers
14559.0,1,At Risk Customers
14560.0,2,Champions
14561.0,3,Loyal Customers
14562.0,2,Champions
14563.0,1,At Risk Customers
14564.0,1,At Risk Customers
14565.0,3,Loyal Customers
14566.0,3,Loyal Customers
14567.0,3,Loyal Customers
14568.0,1,At Risk Customers
14569.0,3,Loyal Customers
14570.0,0,Potential Customers
14571.0,1,At Risk Customers
14572.0,2,Champions
14573.0,3,Loyal Customers
14574.0,1,At Risk Customers
14575.0,1,At Risk Customers
14576.0,1,At Risk Customers
14577.0,3,Loyal Customers
14578.0,0,Potential Customers
14579.0,1,At Risk Customers
14580.0,1,At Risk Customers
14581.0,0,Potential Customers
14582.0,0,Potential Customers
14583.0,3,Loyal Customers
14584.0,3,Loyal Customers
14585.0,3,Loyal Customers
14586.0,0,Potential Customers
14587.0,3,Loyal Customers
14588.0,1,At Risk Customers
14589.0,1,At Risk Customers
14590.0,2,Champions
14591.0,3,Loyal Customers
14592.0,0,Potential Customers
14593.0,2,Champions
14594.0,0,Potential Customers
14595.0,3,Loyal Customers
14596.0,1,At Risk Customers
14597.0,3,Loyal Customers
14598.0,0,Potential Customers
14599.0,1,At Risk Customers
14600.0,1,At Risk Customers
14601.0,0,Potential Customers
14602.0,1,At Risk Customers
14603.0,0,Potential Customers
14604.0,1,At Risk Customers
14605.0,1,At Risk Customers
14606.0,2,Champions
14607.0,2,Champions
14608.0,2,Champions
14609.0,3,Loyal Customers
14610.0,1,At Risk Customers
14611.0,1,At Risk Customers
14612.0,1,At Risk Customers
14613.0,1,At Risk Customers
14614.0,1,At Risk Customers
14615.0,1,At Risk Customers
14616.0,3,Loyal Customers
14617.0,1,At Risk Customers
14618.0,3,Loyal Customers
14619.0,0,Potential Customers
14620.0,0,Potential Customers
14621.0,3,Loyal Customers
14622.0,0,Potential Customers
14623.0,3,Loyal Customers
14624.0,3,Loyal Customers
14625.0,2,Champions
14626.0,2,Champions
14627.0,1,At Risk Customers
14628.0,3,Loyal Customers
14629.0,0,Potential Customers
14630.0,1,At Risk Customers
14631.0,3,Loyal Customers
14632.0,0,Potential Customers
14633.0,0,Potential Customers
14634.0,1,At Risk Customers
14635.0,1,At Risk Customers
14636.0,0,Potential Customers
14637.0,1,At Risk Customers
14638.0,0,Potential Customers
14639.0,2,Champions
14640.0,2,Champions
14641.0,0,Potential Customers
14642.0,0,Potential Customers
14643.0,3,Loyal Customers
14644.0,3,Loyal Customers
14645.0,3,Loyal Customers
14646.0,2,Champions
14647.0,0,Potential Customers
14648.0,2,Champions
14649.0,3,Loyal Customers
14650.0,1,At Risk Customers
14651.0,3,Loyal Customers
14652.0,0,Potential Customers
14653.0,2,Champions
14654.0,1,At Risk Customers
14655.0,3,Loyal Customers
14656.0,3,Loyal Customers
14657.0,3,Loyal Customers
14658.0,0,Potential Customers
14659.0,3,Loyal Customers
14660.0,0,Potential Customers
14661.0,0,Potential Customers
14662.0,3,Loyal Customers
14663.0,1,At Risk Customers
14664.0,0,Potential Customers
14665.0,3,Loyal Customers
14666.0,0,Potential Customers
14667.0,2,Champions
14668.0,1,At Risk Customers
14669.0,3,Loyal Customers
14670.0,0,Potential Customers
14671.0,1,At Risk Customers
14672.0,3,Loyal Customers
14673.0,3,Loyal Customers
14674.0,1,At Risk Customers
14675.0,0,Potential Customers
14676.0,2,Champions
14677.0,1,At Risk Customers
14678.0,1,At Risk Customers
14679.0,1,At Risk Customers
14680.0,2,Champions
14681.0,3,Loyal Customers
14682.0,3,Loyal Customers
14683.0,1,At Risk Customers
14684.0,3,Loyal Customers
14685.0,3,Loyal Customers
14686.0,1,At Risk Customers
14687.0,3,Loyal Customers
14688.0,2,Champions
14689.0,0,Potential Customers
14690.0,3,Loyal Customers
14691.0,3,Loyal Customers
14692.0,3,Loyal Customers
14693.0,3,Loyal Customers
14694.0,1,At Risk Customers
14695.0,1,At Risk Customers
14696.0,3,Loyal Customers
14697.0,0,Potential Customers
14698.0,3,Loyal Customers
14699.0,3,Loyal Customers
14700.0,3,Loyal Customers
14701.0,2,Champions
14702.0,2,Champions
14703.0,0,Potential Customers
14704.0,3,Loyal Customers
14705.0,0,Potential Customers
14706.0,1,At Risk Customers
14707.0,1,At Risk Customers
14708.0,3,Loyal Customers
14709.0,2,Champions
14710.0,3,Loyal Customers
14711.0,3,Loyal Customers
14712.0,3,Loyal Customers
14713.0,2,Champions
14714.0,3,Loyal Customers
14715.0,3,Loyal Customers
14716.0,0,Potential Customers
14717.0,1,At Risk Customers
14718.0,1,At Risk Customers
14719.0,3,Loyal Customers
14720.0,0,Potential Customers
14721.0,1,At Risk Customers
14722.0,0,Potential Customers
14723.0,3,Loyal Customers
14724.0,1,At Risk Customers
14725.0,3,Loyal Customers
14726.0,1,At Risk Customers
14727.0,0,Potential Customers
14728.0,1,At Risk Customers
14729.0,1,At Risk Customers
14730.0,3,Loyal Customers
14731.0,0,Potential Customers
14732.0,2,Champions
14733.0,2,Champions
14734.0,1,At Risk Customers
14735.0,2,Champions
14736.0,1,At Risk Customers
14737.0,3,Loyal Customers
14738.0,3,Loyal Customers
14739.0,2,Champions
14740.0,2,Champions
14741.0,3,Loyal Customers
14742.0,1,At Risk Customers
14743.0,1,At Risk Customers
14744.0,2,Champions
14745.0,3,Loyal Customers
14746.0,1,At Risk Customers
14747.0,0,Potential Customers
14748.0,3,Loyal Customers
14749.0,1,At Risk Customers
14750.0,1,At Risk Customers
14751.0,1,At Risk Customers
14752.0,0,Potential Customers
14753.0,0,Potential Customers
14754.0,3,Loyal Customers
14755.0,2,Champions
14756.0,3,Loyal Customers
14757.0,0,Potential Customers
14758.0,3,Loyal Customers
14759.0,3,Loyal Customers
14760.0,1,At Risk Customers
14761.0,0,Potential Customers
14762.0,0,Potential Customers
14764.0,0,Potential Customers
14765.0,0,Potential Customers
14766.0,2,Champions
14767.0,1,At Risk Customers
14768.0,0,Potential Customers
14769.0,2,Champions
14770.0,3,Loyal Customers
14771.0,1,At Risk Customers
14772.0,0,Potential Customers
14773.0,1,At Risk Customers
14774.0,1,At Risk Customers
14775.0,3,Loyal Customers
14776.0,2,Champions
14777.0,1,At Risk Customers
14778.0,0,Potential Customers
14779.0,0,Potential Customers
14780.0,0,Potential Customers
14782.0,1,At Risk Customers
14783.0,1,At Risk Customers
14784.0,0,Potential Customers
14785.0,0,Potential Customers
14786.0,1,At Risk Customers
14787.0,1,At Risk Customers
14788.0,3,Loyal Customers
14789.0,0,Potential Customers
14790.0,3,Loyal Customers
14791.0,1,At Risk Customers
14792.0,0,Potential Customers
14793.0,0,Potential Customers
14794.0,3,Loyal Customers
14795.0,0,Potential Customers
14796.0,2,Champions
14797.0,1,At Risk Customers
14798.0,3,Loyal Customers
14799.0,0,Potential Customers
14800.0,2,Champions
14801.0,0,Potential Customers
14802.0,1,At Risk Customers
14803.0,0,Potential Customers
14804.0,0,Potential Customers
14805.0,3,Loyal Customers
14806.0,0,Potential Customers
14807.0,1,At Risk Customers
14808.0,3,Loyal Customers
14809.0,1,At Risk Customers
14810.0,2,Champions
14811.0,1,At Risk Customers
14812.0,1,At Risk Customers
14813.0,1,At Risk Customers
14814.0,1,At Risk Customers
14815.0,0,Potential Customers
14816.0,0,Potential Customers
14817.0,3,Loyal Customers
14818.0,3,Loyal Customers
14819.0,0,Potential Customers
14820.0,3,Loyal Customers
14821.0,3,Loyal Customers
14822.0,1,At Risk Customers
14823.0,0,Potential Customers
14824.0,2,Champions
14825.0,2,Champions
14826.0,1,At Risk Customers
14828.0,2,Champions
14829.0,3,Loyal Customers
14830.0,0,Potential Customers
14831.0,1,At Risk Customers
14832.0,1,At Risk Customers
14833.0,1,At Risk Customers
14834.0,3,Loyal Customers
14835.0,1,At Risk Customers
14836.0,0,Potential Customers
14837.0,3,Loyal Customers
14838.0,1,At Risk Customers
14839.0,1,At Risk Customers
14840.0,0,Potential Customers
14841.0,2,Champions
14842.0,3,Loyal Customers
14843.0,1,At Risk Customers
14844.0,2,Champions
14845.0,1,At Risk Customers
14846.0,1,At Risk Customers
14847.0,3,Loyal Customers
14848.0,1,At Risk Customers
14849.0,2,Champions
14850.0,3,Loyal Customers
14851.0,0,Potential Customers
14852.0,2,Champions
14853.0,3,Loyal Customers
14854.0,2,Champions
14855.0,3,Loyal Customers
14856.0,3,Loyal Customers
14857.0,3,Loyal Customers
14858.0,1,At Risk Customers
14859.0,3,Loyal Customers
14860.0,0,Potential Customers
14861.0,3,Loyal Customers
14862.0,0,Potential Customers
14863.0,0,Potential Customers
14865.0,0,Potential Customers
14866.0,2,Champions
14867.0,2,Champions
14868.0,2,Champions
14869.0,3,Loyal Customers
14870.0,3,Loyal Customers
14871.0,3,Loyal Customers
14872.0,1,At Risk Customers
14873.0,0,Potential Customers
14874.0,1,At Risk Customers
14875.0,3,Loyal Customers
14876.0,1,At Risk Customers
14877.0,1,At Risk Customers
14878.0,2,Champions
14879.0,1,At Risk Customers
14880.0,0,Potential Customers
14881.0,0,Potential Customers
14882.0,2,Champions
14883.0,3,Loyal Customers
14884.0,1,At Risk Customers
14885.0,3,Loyal Customers
14886.0,0,Potential Customers
14887.0,0,Potential Customers
14888.0,0,Potential Customers
14889.0,1,At Risk Customers
14890.0,0,Potential Customers
14891.0,3,Loyal Customers
14892.0,1,At Risk Customers
14893.0,3,Loyal Customers
14894.0,3,Loyal Customers
14895.0,2,Champions
14896.0,3,Loyal Customers
14897.0,3,Loyal Customers
14898.0,2,Champions
14899.0,1,At Risk Customers
14900.0,1,At Risk Customers
14901.0,3,Loyal Customers
14902.0,3,Loyal Customers
14903.0,3,Loyal Customers
14904.0,3,Loyal Customers
14905.0,3,Loyal Customers
14906.0,1,At Risk Customers
14907.0,2,Champions
14908.0,0,Potential Customers
14909.0,1,At Risk Customers
14910.0,0,Potential Customers
14911.0,2,Champions
14912.0,3,Loyal Customers
14913.0,3,Loyal Customers
14915.0,3,Loyal Customers
14916.0,3,Loyal Customers
14917.0,1,At Risk Customers
14918.0,2,Champions
14919.0,1,At Risk Customers
14920.0,3,Loyal Customers
14921.0,0,Potential Customers
14922.0,1,At Risk Customers
14923.0,0,Potential Customers
14924.0,3,Loyal Customers
14926.0,1,At Risk Customers
14927.0,1,At Risk Customers
14928.0,1,At Risk Customers
14929.0,0,Potential Customers
14930.0,3,Loyal Customers
14931.0,3,Loyal Customers
14932.0,1,At Risk Customers
14933.0,1,At Risk Customers
14934.0,3,Loyal Customers
14935.0,3,Loyal Customers
14936.0,2,Champions
14937.0,3,Loyal Customers
14938.0,1,At Risk Customers
14940.0,1,At Risk Customers
14941.0,1,At Risk Customers
14942.0,1,At Risk Customers
14943.0,1,At Risk Customers
14944.0,2,Champions
14945.0,1,At Risk Customers
14946.0,0,Potential Customers
14947.0,3,Loyal Customers
14948.0,3,Loyal Customers
14949.0,1,At Risk Customers
14950.0,0,Potential Customers
14951.0,0,Potential Customers
14952.0,2,Champions
14953.0,3,Loyal Customers
14954.0,0,Potential Customers
14955.0,1,At Risk Customers
14956.0,1,At Risk Customers
14957.0,0,Potential Customers
14958.0,3,Loyal Customers
14959.0,3,Loyal Customers
14960.0,0,Potential Customers
14961.0,2,Champions
14962.0,0,Potential Customers
14963.0,2,Champions
14964.0,0,Potential Customers
14965.0,0,Potential Customers
14966.0,3,Loyal Customers
14967.0,3,Loyal Customers
14968.0,0,Potential Customers
14969.0,1,At Risk Customers
14970.0,2,Champions
14971.0,3,Loyal Customers
14972.0,0,Potential Customers
14973.0,3,Loyal Customers
14974.0,0,Potential Customers
14975.0,0,Potential Customers
14976.0,3,Loyal Customers
14977.0,1,At Risk Customers
14978.0,3,Loyal Customers
14979.0,1,At Risk Customers
14980.0,1,At Risk Customers
14981.0,0,Potential Customers
14982.0,1,At Risk Customers
14983.0,1,At Risk Customers
14984.0,3,Loyal Customers
14985.0,0,Potential Customers
14986.0,1,At Risk Customers
14987.0,3,Loyal Customers
14988.0,3,Loyal Customers
14989.0,1,At Risk Customers
14990.0,1,At Risk Customers
14991.0,1,At Risk Customers
14992.0,1,At Risk Customers
14993.0,1,At Risk Customers
14994.0,1,At Risk Customers
14995.0,0,Potential Customers
14996.0,1,At Risk Customers
14997.0,3,Loyal Customers
14998.0,3,Loyal Customers
14999.0,1,At Risk Customers
15000.0,0,Potential Customers
15001.0,1,At Risk Customers
15002.0,3,Loyal Customers
15003.0,1,At Risk Customers
15004.0,0,Potential Customers
15005.0,2,Champions
15006.0,0,Potential Customers
15007.0,0,Potential Customers
15008.0,1,At Risk Customers
15009.0,3,Loyal Customers
15010.0,0,Potential Customers
15011.0,1,At Risk Customers
15012.0,0,Potential Customers
15013.0,3,Loyal Customers
15014.0,0,Potential Customers
15015.0,3,Loyal Customers
15016.0,3,Loyal Customers
15017.0,0,Potential Customers
15018.0,0,Potential Customers
15019.0,0,Potential Customers
15020.0,1,At Risk Customers
15021.0,2,Champions
15022.0,3,Loyal Customers
15023.0,2,Champions
15024.0,2,Champions
15025.0,0,Potential Customers
15026.0,3,Loyal Customers
15027.0,3,Loyal Customers
15028.0,3,Loyal Customers
15029.0,1,At Risk Customers
15030.0,3,Loyal Customers
15031.0,2,Champions
15032.0,2,Champions
15033.0,3,Loyal Customers
15034.0,2,Champions
15035.0,0,Potential Customers
15036.0,0,Potential Customers
15037.0,1,At Risk Customers
15038.0,3,Loyal Customers
15039.0,2,Champions
15040.0,1,At Risk Customers
15041.0,0,Potential Customers
15042.0,0,Potential Customers
15043.0,3,Loyal Customers
15044.0,2,Champions
15045.0,0,Potential Customers
15046.0,2,Champions
15047.0,0,Potential Customers
15048.0,0,Potential Customers
15049.0,0,Potential Customers
15050.0,3,Loyal Customers
15051.0,3,Loyal Customers
15052.0,1,At Risk Customers
15053.0,0,Potential Customers
15054.0,0,Potential Customers
15055.0,1,At Risk Customers
15056.0,1,At Risk Customers
15057.0,3,Loyal Customers
15058.0,2,Champions
15059.0,2,Champions
15060.0,0,Potential Customers
15061.0,2,Champions
15062.0,3,Loyal Customers
15063.0,0,Potential Customers
15064.0,1,At Risk Customers
15065.0,3,Loyal Customers
15066.0,0,Potential Customers
15067.0,3,Loyal Customers
15068.0,3,Loyal Customers
15069.0,0,Potential Customers
15070.0,1,At Risk Customers
15071.0,3,Loyal Customers
15072.0,1,At Risk Customers
15073.0,3,Loyal Customers
15074.0,3,Loyal Customers
15075.0,0,Potential Customers
15076.0,3,Loyal Customers
15077.0,1,At Risk Customers
15078.0,2,Champions
15079.0,3,Loyal Customers
15080.0,1,At Risk Customers
15081.0,3,Loyal Customers
15082.0,1,At Risk Customers
15083.0,0,Potential Customers
15084.0,1,At Risk Customers
15085.0,1,At Risk Customers
15086.0,1,At Risk Customers
15087.0,0,Potential Customers
15088.0,0,Potential Customers
15089.0,3,Loyal Customers
15090.0,1,At Risk Customers
15091.0,3,Loyal Customers
15092.0,0,Potential Customers
15093.0,2,Champions
15094.0,1,At Risk Customers
15095.0,3,Loyal Customers
15096.0,0,Potential Customers
15097.0,3,Loyal Customers
15098.0,3,Loyal Customers
15099.0,0,Potential Customers
15100.0,3,Loyal Customers
15101.0,3,Loyal Customers
15102.0,1,At Risk Customers
15103.0,0,Potential Customers
15104.0,0,Potential Customers
15105.0,3,Loyal Customers
15106.0,3,Loyal Customers
15107.0,3,Loyal Customers
15108.0,3,Loyal Customers
15109.0,3,Loyal Customers
15110.0,3,Loyal Customers
15111.0,3,Loyal Customers
15112.0,1,At Risk Customers
15113.0,3,Loyal Customers
15114.0,2,Champions
15115.0,0,Potential Customers
15116.0,3,Loyal Customers
15117.0,3,Loyal Customers
15118.0,0,Potential Customers
15119.0,0,Potential Customers
15120.0,0,Potential Customers
15121.0,0,Potential Customers
15122.0,2,Champions
15123.0,3,Loyal Customers
15124.0,0,Potential Customers
15125.0,2,Champions
15126.0,1,At Risk Customers
15127.0,0,Potential Customers
15128.0,3,Loyal Customers
15129.0,2,Champions
15130.0,0,Potential Customers
15131.0,1,At Risk Customers
15132.0,3,Loyal Customers
15133.0,3,Loyal Customers
15134.0,3,Loyal Customers
15135.0,0,Potential Customers
15136.0,3,Loyal Customers
15137.0,1,At Risk Customers
15138.0,1,At Risk Customers
15139.0,0,Potential Customers
15140.0,3,Loyal Customers
15141.0,3,Loyal Customers
15142.0,3,Loyal Customers
15143.0,0,Potential Customers
15144.0,2,Champions
15145.0,3,Loyal Customers
15146.0,0,Potential Customers
15147.0,0,Potential Customers
15148.0,0,Potential Customers
15149.0,3,Loyal Customers
15150.0,2,Champions
15151.0,1,At Risk Customers
15152.0,2,Champions
15153.0,0,Potential Customers
15154.0,3,Loyal Customers
15155.0,1,At Risk Customers
15156.0,3,Loyal Customers
15157.0,3,Loyal Customers
15158.0,0,Potential Customers
15159.0,2,Champions
15160.0,1,At Risk Customers
15161.0,1,At Risk Customers
15162.0,1,At Risk Customers
15163.0,0,Potential Customers
15164.0,3,Loyal Customers
15165.0,1,At Risk Customers
15166.0,1,At Risk Customers
15167.0,3,Loyal Customers
15168.0,0,Potential Customers
15169.0,1,At Risk Customers
15170.0,1,At Risk Customers
15171.0,1,At Risk Customers
15172.0,3,Loyal Customers
15173.0,3,Loyal Customers
15174.0,1,At Risk Customers
15175.0,0,Potential Customers
15176.0,1,At Risk Customers
15177.0,1,At Risk Customers
15178.0,0,Potential Customers
15179.0,2,Champions
15180.0,1,At Risk Customers
15181.0,3,Loyal Customers
15182.0,3,Loyal Customers
15183.0,1,At Risk Customers
15184.0,3,Loyal Customers
15185.0,0,Potential Customers
15186.0,3,Loyal Customers
15187.0,2,Champions
15188.0,1,At Risk Customers
15189.0,2,Champions
15190.0,1,At Risk Customers
15191.0,1,At Risk Customers
15192.0,3,Loyal Customers
15193.0,0,Potential Customers
15194.0,2,Champions
15195.0,3,Loyal Customers
15196.0,1,At Risk Customers
15197.0,3,Loyal Customers
15198.0,3,Loyal Customers
15199.0,3,Loyal Customers
15200.0,1,At Risk Customers
15201.0,3,Loyal Customers
15202.0,3,Loyal Customers
15203.0,2,Champions
15204.0,1,At Risk Customers
15205.0,0,Potential Customers
15206.0,0,Potential Customers
15207.0,1,At Risk Customers
15208.0,3,Loyal Customers
15209.0,1,At Risk Customers
15210.0,3,Loyal Customers
15211.0,0,Potential Customers
15212.0,0,Potential Customers
15213.0,1,At Risk Customers
15214.0,3,Loyal Customers
15215.0,3,Loyal Customers
15216.0,0,Potential Customers
15217.0,1,At Risk Customers
15218.0,2,Champions
15219.0,0,Potential Customers
15220.0,3,Loyal Customers
15221.0,3,Loyal Customers
15222.0,3,Loyal Customers
15223.0,3,Loyal Customers
15224.0,3,Loyal Customers
15225.0,0,Potential Customers
15226.0,1,At Risk Customers
15227.0,3,Loyal Customers
15228.0,3,Loyal Customers
15229.0,1,At Risk Customers
15230.0,0,Potential Customers
15231.0,1,At Risk Customers
15232.0,0,Potential Customers
15233.0,1,At Risk Customers
15234.0,0,Potential Customers
15235.0,2,Champions
15236.0,1,At Risk Customers
15237.0,3,Loyal Customers
15238.0,3,Loyal Customers
15239.0,0,Potential Customers
15240.0,2,Champions
15241.0,3,Loyal Customers
15242.0,1,At Risk Customers
15243.0,0,Potential Customers
15244.0,3,Loyal Customers
15245.0,3,Loyal Customers
15246.0,0,Potential Customers
15247.0,3,Loyal Customers
15248.0,1,At Risk Customers
15249.0,2,Champions
15250.0,1,At Risk Customers
15251.0,2,Champions
15252.0,3,Loyal Customers
15253.0,3,Loyal Customers
15254.0,3,Loyal Customers
15255.0,3,Loyal Customers
15256.0,0,Potential Customers
15257.0,0,Potential Customers
15258.0,0,Potential Customers
15259.0,1,At Risk Customers
15260.0,2,Champions
15261.0,3,Loyal Customers
15262.0,1,At Risk Customers
15263.0,0,Potential Customers
15264.0,0,Potential Customers
15265.0,3,Loyal Customers
15266.0,3,Loyal Customers
15267.0,3,Loyal Customers
15268.0,1,At Risk Customers
15269.0,3,Loyal Customers
15270.0,2,Champions
15271.0,2,Champions
15272.0,3,Loyal Customers
15273.0,1,At Risk Customers
15274.0,0,Potential Customers
15275.0,0,Potential Customers
15276.0,3,Loyal Customers
15277.0,0,Potential Customers
15278.0,1,At Risk Customers
15279.0,3,Loyal Customers
15280.0,0,Potential Customers
15281.0,2,Champions
15282.0,1,At Risk Customers
15283.0,1,At Risk Customers
15284.0,1,At Risk Customers
15285.0,1,At Risk Customers
15286.0,0,Potential Customers
15287.0,3,Loyal Customers
15288.0,2,Champions
15289.0,3,Loyal Customers
15290.0,2,Champions
15291.0,2,Champions
15292.0,0,Potential Customers
15293.0,1,At Risk Customers
15294.0,1,At Risk Customers
15295.0,1,At Risk Customers
15296.0,2,Champions
15297.0,0,Potential Customers
15298.0,2,Champions
15299.0,2,Champions
15300.0,0,Potential Customers
15301.0,2,Champions
15302.0,1,At Risk Customers
15303.0,3,Loyal Customers
15304.0,3,Loyal Customers
15305.0,1,At Risk Customers
15306.0,3,Loyal Customers
15307.0,0,Potential Customers
15308.0,0,Potential Customers
15309.0,1,At Risk Customers
15310.0,1,At Risk Customers
15311.0,2,Champions
15312.0,2,Champions
15313.0,0,Potential Customers
15314.0,0,Potential Customers
15315.0,0,Potential Customers
15316.0,1,At Risk Customers
15317.0,1,At Risk Customers
15318.0,0,Potential Customers
15319.0,0,Potential Customers
15320.0,0,Potential Customers
15321.0,2,Champions
15322.0,3,Loyal Customers
15323.0,1,At Risk Customers
15324.0,1,At Risk Customers
15325.0,3,Loyal Customers
15326.0,3,Loyal Customers
15327.0,0,Potential Customers
15328.0,1,At Risk Customers
15329.0,3,Loyal Customers
15330.0,0,Potential Customers
15331.0,1,At Risk Customers
15332.0,3,Loyal Customers
15333.0,0,Potential Customers
15334.0,0,Potential Customers
15335.0,0,Potential Customers
15336.0,1,At Risk Customers
15337.0,1,At Risk Customers
15338.0,1,At Risk Customers
15339.0,3,Loyal Customers
15340.0,1,At Risk Customers
