Date,DailySales,Year,Quarter,Month,MonthName,Week,Day,DayOfWeek,DayName,IsWeekend,IsMonthStart,IsMonthEnd,DayOfYear,Lag_1,Lag_7,Lag_14,Lag_30,RollingMean_7,RollingStd_7,RollingMean_14,RollingStd_14,RollingMean_30,RollingStd_30,TimeIndex
2010-09-08,16175.22,2010,3,9,September,36,8,2,Wednesday,0,0,0,251,24397.45,20351.36,30466.760000000002,31336.59,20678.128571428573,12258.924321855535,17606.449285714287,11987.319564089661,19582.731666666667,10979.794590728621,281
2010-09-09,23526.38,2010,3,9,September,36,9,3,Thursday,0,0,0,252,16175.22,33430.57,31964.34,28209.74,19263.24428571429,11054.123244227114,17003.73785714286,11408.015715288933,19426.619666666666,10885.797056463056,282
2010-09-10,15988.35,2010,3,9,September,36,10,4,Friday,0,0,0,253,23526.38,34739.16,12166.64,18629.86,16584.557142857146,8700.146128209039,17276.717142857142,11328.816023542255,19338.569333333333,10903.133108042024,283
2010-09-11,0.0,2010,3,9,September,36,11,5,Saturday,1,0,0,254,15988.35,0.0,0.0,26031.28,16584.557142857146,8700.146128209039,17276.717142857142,11328.816023542255,18470.859999999997,11377.641927007238,284
2010-09-12,15528.75,2010,3,9,September,36,12,6,Sunday,1,0,0,255,0.0,12286.710000000001,14449.3,15150.14,17047.705714285716,8517.598922017998,17353.820714285717,11311.752956790928,18483.480333333333,11374.040907662005,285
2010-09-13,32892.16,2010,3,9,September,37,13,0,Monday,0,0,0,256,15528.75,23717.79,0.0,0.0,18358.330000000005,10245.564109112469,19703.260714285716,10835.949968667644,19579.88566666667,11113.215580095946,286
2010-09-14,19705.02,2010,3,9,September,37,14,1,Tuesday,0,0,0,257,32892.16,24397.45,22811.75,20484.46,17687.98285714286,9933.332354768501,19481.35142857143,10799.143262405898,19553.904333333332,11111.93891698184,287
2010-09-15,33812.4,2010,3,9,September,37,15,2,Wednesday,0,0,0,258,19705.02,16175.22,20351.36,14270.74,20207.579999999998,11585.165359347859,20442.854285714286,11461.502946981785,20205.293,11361.526223663524,288
2010-09-16,27099.271,2010,3,9,September,37,16,3,Thursday,0,0,0,259,33812.4,23526.38,33430.57,28802.52,20717.993,11831.833189930878,19990.618642857145,11026.271189138275,20148.518033333334,11321.267725511556,289
2010-09-17,19486.54,2010,3,9,September,37,17,4,Friday,0,0,0,260,27099.271,15988.35,34739.16,35122.520000000004,21217.734428571428,11671.563897794826,18901.14578571429,10177.803299329635,19627.3187,10962.365089226781,290
2010-09-18,0.0,2010,3,9,September,37,18,5,Saturday,1,0,0,261,19486.54,0.0,0.0,30663.35,21217.734428571428,11671.563897794826,18901.14578571429,10177.803299329635,18605.207033333332,11321.517942058392,291
2010-09-19,22783.53,2010,3,9,September,37,19,6,Sunday,1,0,0,262,0.0,15528.75,12286.710000000001,23250.77,22254.131571428577,11401.175097336569,19650.918642857145,10038.739407912462,18589.632366666665,11315.226447651623,292
2010-09-20,38563.96,2010,3,9,September,38,20,0,Monday,0,0,0,263,22783.53,32892.16,23717.79,0.0,23064.388714285717,12437.631069059806,20711.359357142857,11216.443846568478,19875.0977,11321.05581232458,293
2010-09-21,54698.89,2010,3,9,September,38,21,1,Tuesday,0,0,0,264,38563.96,19705.02,24397.45,22677.010000000002,28063.513000000003,17042.523325148868,22875.74792857143,14442.17341373168,20942.4937,12982.068013702383,294
2010-09-22,27208.8,2010,3,9,September,38,22,2,Wednesday,0,0,0,265,54698.89,33812.4,16175.22,20655.35,27120.141571428572,16852.97596240965,23663.86078571429,14349.150088295788,21160.942033333333,13032.110423171507,295
2010-09-23,34305.1,2010,3,9,September,38,23,3,Thursday,0,0,0,266,27208.8,27099.271,23526.38,26577.16,28149.545714285716,17070.160488171423,24433.76935714286,14627.67095785321,21418.54003333334,13217.91356334333,296
2010-09-24,47106.39,2010,3,9,September,38,24,4,Friday,0,0,0,267,34305.1,19486.54,15988.35,30466.760000000002,32095.238571428574,17905.665336974063,26656.4865,15578.95490521325,21973.194366666667,13940.081183324528,297
2010-09-25,0.0,2010,3,9,September,38,25,5,Saturday,1,0,0,268,47106.39,0.0,0.0,31964.34,32095.238571428574,17905.665336974063,26656.4865,15578.95490521325,20907.716366666664,14365.177024110575,298
2010-09-26,21703.9,2010,3,9,September,38,26,6,Sunday,1,0,0,269,0.0,22783.53,15528.75,12166.64,31941.005714285715,18003.622752683106,27097.568642857143,15325.011512694306,21225.62503333333,14270.280827295963,299
2010-09-27,115172.24,2010,3,9,September,39,27,0,Monday,0,0,0,270,21703.9,38563.96,32892.16,0.0,42885.04571428573,36491.901727020595,32974.717214285716,28138.566339399444,25064.699699999997,21844.96391782328,300
2010-09-28,40015.41,2010,3,9,September,39,28,1,Tuesday,0,0,0,271,115172.24,54698.89,19705.02,14449.3,40787.40571428572,36119.755876033574,34425.459357142856,27924.55117098339,25916.90336666667,21915.134515041387,301
2010-09-29,36740.03,2010,3,9,September,39,29,2,Wednesday,0,0,0,272,40015.41,27208.8,33812.4,0.0,42149.01000000001,35699.779506037106,34634.57578571428,27930.568359177487,27141.571033333334,21438.267723660574,302
2010-09-30,37578.57,2010,3,9,September,39,30,3,Thursday,0,0,1,273,36740.03,34305.1,27099.271,22811.75,42616.64857142857,35601.20957109249,35383.09714285714,27853.40572999685,27633.798366666666,21504.847353776928,303
2010-10-01,34550.89,2010,4,10,October,39,1,4,Friday,0,1,0,274,37578.57,47106.39,19486.54,20351.36,40823.00571428572,35653.553674898874,36459.122142857144,27480.54019511797,28107.116033333336,21495.297554116674,304
2010-10-02,0.0,2010,4,10,October,39,2,5,Saturday,1,0,0,275,34550.89,0.0,0.0,33430.57,40823.00571428572,35653.553674898874,36459.122142857144,27480.54019511797,26992.7637,22068.704684542034,305
2010-10-03,38335.52,2010,4,10,October,39,3,6,Sunday,1,0,0,276,0.0,21703.9,22783.53,34739.16,43198.95142857143,34708.75704462657,37569.978571428575,27198.082770090987,27112.64236666667,22121.938249210954,306
2010-10-04,34956.56,2010,4,10,October,40,4,0,Monday,0,0,0,277,38335.52,115172.24,38563.96,0.0,31739.568571428576,14122.956807429326,37312.30714285714,27205.028687345904,28277.861033333334,21558.040372730826,307
2010-10-05,55108.91,2010,4,10,October,40,5,1,Tuesday,0,0,0,278,34956.56,40015.41,54698.89,12286.710000000001,33895.78285714286,16542.063560511142,37341.59428571429,27225.39880038962,29705.2677,21878.02205345775,308
2010-10-06,30355.010000000002,2010,4,10,October,40,6,2,Wednesday,0,0,0,279,55108.91,36740.03,27208.8,23717.79,32983.637142857144,16535.126564516846,37566.32357142858,27148.200411164973,29926.50836666667,21848.926015621313,309
2010-10-07,47610.92,2010,4,10,October,40,7,3,Thursday,0,0,0,280,30355.010000000002,37578.57,34305.1,24397.45,34416.83,17411.33809948947,38516.739285714284,27257.93390521328,30700.2907,22056.43015826054,310
2010-10-08,51836.73,2010,4,10,October,40,8,4,Friday,0,0,0,281,47610.92,34550.89,47106.39,16175.22,36886.235714285714,18617.542615960236,38854.62071428572,27401.538768345843,31889.007700000002,22207.079620387325,311
2010-10-09,0.0,2010,4,10,October,40,9,5,Saturday,1,0,0,282,51836.73,0.0,0.0,23526.38,36886.235714285714,18617.542615960236,38854.62071428572,27401.538768345843,31104.795033333336,22916.64261800948,312
2010-10-10,23139.31,2010,4,10,October,40,10,6,Sunday,1,0,0,283,0.0,38335.52,21703.9,15988.35,34715.34857142858,19294.064903862218,38957.15,27335.033660144734,31343.160366666667,22790.833198044777,313
2010-10-11,39962.9,2010,4,10,October,41,11,0,Monday,0,0,0,284,23139.31,34956.56,115172.24,0.0,35430.54000000001,19397.00906786233,33585.05428571429,16412.688955810365,32675.257033333335,22051.59468912305,314
2010-10-12,46566.35,2010,4,10,October,41,12,1,Tuesday,0,0,0,285,39962.9,55108.91,40015.41,15528.75,34210.174285714296,18183.356565072412,34052.97857142857,16700.971606401003,33709.8437,21947.24135905556,315
2010-10-13,51564.7,2010,4,10,October,41,13,2,Wednesday,0,0,0,286,46566.35,30355.010000000002,36740.03,32892.16,37240.130000000005,19174.025770642602,35111.883571428574,17342.109951917868,34332.2617,22186.720054686033,316
2010-10-14,86945.13,2010,4,10,October,41,14,3,Thursday,0,0,0,287,51564.7,47610.92,37578.57,19705.02,42859.30285714286,26919.22361469075,38638.06642857142,22216.17478047732,36573.598699999995,23981.829199841737,317
2010-10-15,42398.82,2010,4,10,October,41,15,4,Friday,0,0,0,288,86945.13,51836.73,34550.89,33812.4,41511.030000000006,26629.4341177252,39198.63285714285,22204.12029430622,36859.8127,23998.970705414013,318
2010-10-16,0.0,2010,4,10,October,41,16,5,Saturday,1,0,0,289,42398.82,0.0,0.0,27099.271,41511.030000000006,26629.4341177252,39198.63285714285,22204.12029430622,35956.503666666664,24873.10266849748,319
2010-10-17,31176.14,2010,4,10,October,41,17,6,Sunday,1,0,0,290,0.0,23139.31,38335.52,19486.54,42659.14857142857,25867.686374950787,38687.24857142857,22307.730098613392,36346.15700000001,24697.133113233045,320
2010-10-18,36591.44,2010,4,10,October,42,18,0,Monday,0,0,0,291,31176.14,39962.9,34956.56,0.0,42177.51142857143,25957.486720097048,38804.025714285715,22290.971176205185,37565.87166666667,23724.63368083812,321
2010-10-19,46577.64,2010,4,10,October,42,19,1,Tuesday,0,0,0,292,36591.44,46566.35,55108.91,22783.53,42179.124285714286,25957.805217230176,38194.64928571428,21924.55107928813,38359.00866666667,23610.862060332438,322
2010-10-20,43387.26,2010,4,10,October,42,20,2,Wednesday,0,0,0,293,46577.64,51564.7,30355.010000000002,38563.96,41010.91857142858,25647.168584638755,39125.52428571428,21842.59967366053,38519.78533333333,23628.721011146383,323
2010-10-21,32847.8,2010,4,10,October,42,21,3,Thursday,0,0,0,294,43387.26,86945.13,47610.92,54698.89,33282.728571428575,15733.583078705069,38071.01571428571,21757.63196204908,37791.41566666667,23448.894952804476,324
2010-10-22,32843.94,2010,4,10,October,42,22,4,Friday,0,0,0,295,32847.8,42398.82,51836.73,27208.8,31917.74571428572,15216.881984829506,36714.38785714286,21422.83184339662,37979.253666666664,23383.678974003742,325
2010-10-23,0.0,2010,4,10,October,42,23,5,Saturday,1,0,0,296,32843.94,0.0,0.0,34305.1,31917.74571428572,15216.881984829506,36714.38785714286,21422.83184339662,36835.75033333334,24386.820307168095,326
2010-10-24,28634.59,2010,4,10,October,42,24,6,Sunday,1,0,0,297,0.0,31176.14,23139.31,47106.39,31554.66714285715,15267.761973664992,37106.90785714286,21204.19733803632,36220.02366666667,24351.72765090967,327
2010-10-25,27945.06,2010,4,10,October,43,25,0,Monday,0,0,0,298,28634.59,36591.44,39962.9,0.0,30319.470000000005,15141.595761049546,36248.49071428571,21322.613937962822,37151.52566666667,23435.712931725346,328
2010-10-26,42545.95,2010,4,10,October,43,26,1,Tuesday,0,0,0,299,27945.06,46577.64,46566.35,21703.9,29743.51428571429,14482.427165902205,35961.319285714286,21199.683372309493,37846.26066666667,23270.328563002615,329
2010-10-27,30480.55,2010,4,10,October,43,27,2,Wednesday,0,0,0,300,42545.95,43387.26,51564.7,115172.24,27899.698571428573,13222.69519616612,34455.30857142857,20750.098910917106,35023.204333333335,18137.021343671928,330
2010-10-28,30701.3,2010,4,10,October,43,28,3,Thursday,0,0,0,301,30480.55,32847.8,86945.13,40015.41,27593.055714285718,13113.257054272553,30437.89214285714,14224.362099176147,34712.734000000004,18128.335353724,331
2010-10-29,36100.95,2010,4,10,October,43,29,4,Friday,0,0,0,302,30701.3,32843.94,42398.82,36740.03,28058.34285714286,13385.57742464095,29988.044285714284,13913.18010552952,34691.431333333334,18126.24629598456,332
2010-10-30,0.0,2010,4,10,October,43,30,5,Saturday,1,0,0,303,36100.95,0.0,0.0,37578.57,28058.34285714286,13385.57742464095,29988.044285714284,13913.18010552952,33438.812333333335,19187.236729586068,333
2010-10-31,29947.64,2010,4,10,October,43,31,6,Sunday,1,0,1,304,0.0,28634.59,31176.14,34550.89,28245.92142857143,13404.185794168225,29900.294285714284,13908.983839012197,33285.37066666667,19196.440747117656,334
2010-11-01,20730.24,2010,4,11,November,44,1,0,Monday,0,1,0,305,29947.64,27945.06,36591.44,0.0,27215.232857142862,13705.180881970296,28767.351428571426,13967.892963805243,33976.378666666664,18309.586171454983,335
2010-11-02,42866.91,2010,4,11,November,44,2,1,Tuesday,0,0,0,306,20730.24,42545.95,46577.64,38335.52,27261.08428571429,13765.423415455198,28502.29928571429,13635.175314101512,34127.425,18365.393253869264,336
2010-11-03,42870.87,2010,4,11,November,44,3,2,Wednesday,0,0,0,307,42866.91,30480.55,43387.26,34956.56,29031.130000000005,14990.498705215481,28465.41428571429,13592.443596074687,34391.23533333334,18434.42703258314,337
2010-11-04,83876.12,2010,4,11,November,44,4,3,Thursday,0,0,0,308,42870.87,30701.3,32847.8,55108.91,36627.53285714286,25656.50149663675,32110.294285714284,20128.352942031666,35350.14233333334,20211.7766869145,338
2010-11-05,40907.93,2010,4,11,November,44,5,4,Friday,0,0,0,309,83876.12,36100.95,32843.94,30355.010000000002,37314.24428571429,25704.344368134127,32686.293571428574,20265.87317808725,35701.90633333333,20213.675046584674,339
2010-11-06,0.0,2010,4,11,November,44,6,5,Saturday,1,0,0,310,40907.93,0.0,0.0,47610.92,37314.24428571429,25704.344368134123,32686.29357142857,20265.87317808725,34114.87566666667,21096.19072249098,340
2010-11-07,31345.79,2010,4,11,November,44,7,6,Sunday,1,0,0,311,0.0,29947.64,28634.59,51836.73,37513.979999999996,25642.9205426605,32879.95071428571,20237.11101391296,33431.844333333334,20832.696770602037,341
2010-11-08,32303.991,2010,4,11,November,45,8,0,Monday,0,0,0,312,31345.79,20730.24,27945.06,0.0,39167.37300000001,24737.523258700796,33191.30292857143,20188.820266661773,34508.64403333333,19857.106169290175,342
2010-11-09,53013.21,2010,4,11,November,45,9,1,Tuesday,0,0,0,313,32303.991,42866.91,42545.95,23139.31,40616.84442857143,25281.693634291536,33938.96435714285,20747.979772696657,35504.44070000001,20015.721555600223,343
2010-11-10,73575.93000000001,2010,4,11,November,45,10,2,Wednesday,0,0,0,314,53013.21,42870.87,30480.55,39962.9,45003.281571428575,28229.768781906754,37017.205785714286,23242.35700982534,36624.87503333333,21180.784572163157,344
2010-11-11,59712.61,2010,4,11,November,45,11,3,Thursday,0,0,0,315,73575.93000000001,83876.12,30701.3,46566.35,41551.351571428575,23816.573721993696,39089.442214285715,23919.360495972105,37063.083699999996,21526.722121819603,345
2010-11-12,36167.25,2010,4,11,November,45,12,4,Friday,0,0,0,316,59712.61,40907.93,36100.95,51564.7,40874.111571428584,23905.156638337274,39094.17792857143,23918.72985535692,36549.835366666666,21351.892527883745,346
2010-11-13,0.0,2010,4,11,November,45,13,5,Saturday,1,0,0,317,36167.25,0.0,0.0,86945.13,40874.111571428584,23905.156638337274,39094.17792857143,23918.72985535692,33651.664366666664,20142.09780101109,347
2010-11-14,27934.71,2010,4,11,November,45,14,6,Sunday,1,0,0,318,0.0,31345.79,29947.64,42398.82,40386.81442857144,24165.112852142596,38950.39721428572,23983.90235854179,33169.52736666667,20098.564165471005,348
2010-11-15,42964.04,2010,4,11,November,46,15,0,Monday,0,0,0,319,27934.71,32303.991,20730.24,0.0,41909.67857142857,23905.34223984981,40538.525785714286,23413.972664168297,34601.662033333334,19162.46403130936,349
2010-11-16,63788.840000000004,2010,4,11,November,46,16,1,Tuesday,0,0,0,320,42964.04,53013.21,42866.91,31176.14,43449.054285714294,25058.64414106162,42032.949357142854,24227.5637995578,35688.75203333333,19873.309966054487,350
2010-11-17,45726.741,2010,4,11,November,46,17,2,Wednesday,0,0,0,321,63788.840000000004,73575.93000000001,42870.87,36591.44,39470.59871428572,21425.749043529257,42236.940142857144,24247.176574618225,35993.26206666666,19957.428491077142,351
2010-11-18,37074.97,2010,4,11,November,46,18,3,Thursday,0,0,0,322,45726.741,59712.61,83876.12,46577.64,36236.65014285715,19481.475752472234,38894.000857142855,21084.817117752584,35676.5064,19858.81253053381,352
2010-11-19,39999.42,2010,4,11,November,46,19,4,Friday,0,0,0,323,37074.97,36167.25,40907.93,43387.26,36784.103,19532.97670252121,38829.107285714286,21079.53939065504,35563.5784,19823.053365733947,353
2010-11-20,0.0,2010,4,11,November,46,20,5,Saturday,1,0,0,324,39999.42,0.0,0.0,32847.8,36784.103,19532.97670252121,38829.107285714286,21079.53939065504,34468.65173333333,20858.37020579265,354
2010-11-21,32056.05,2010,4,11,November,46,21,6,Sunday,1,0,0,325,0.0,27934.71,31345.79,32843.94,37372.86585714286,19282.285955232423,38879.840142857145,21060.990162029037,34442.38873333333,20860.98229591776,355
2010-11-22,31724.88,2010,4,11,November,47,22,0,Monday,0,0,0,326,32056.05,42964.04,32303.991,0.0,35767.27157142858,19206.909758515834,38838.47507142858,21075.46275355532,35499.88473333334,19833.613636454487,356
2010-11-23,49805.35,2010,4,11,November,47,23,1,Tuesday,0,0,0,327,31724.88,63788.840000000004,53013.21,28634.59,33769.630142857146,16316.44183362405,38609.34221428571,20926.411179087358,36205.57673333333,19957.168529109258,357
2010-11-24,41138.6,2010,4,11,November,47,24,2,Wednesday,0,0,0,328,49805.35,45726.741,73575.93000000001,27945.06,33114.18142857143,15841.293982533365,36292.39007142857,18400.397247362074,36645.3614,19914.18222803965,358
2010-11-25,67870.96,2010,4,11,November,47,25,3,Thursday,0,0,0,329,41138.6,37074.97,59712.61,42545.95,37513.60857142857,20666.158595252957,36875.12935714286,19306.06766192532,37489.528399999996,20694.416609084932,359
2010-11-26,28828.04,2010,4,11,November,47,26,4,Friday,0,0,0,330,67870.96,39999.42,36167.25,30480.55,35917.69714285715,20872.517722436456,36350.90007142857,19426.03795165825,37434.44473333333,20715.904319697016,360
2010-11-27,0.0,2010,4,11,November,47,27,5,Saturday,1,0,0,331,28828.04,0.0,0.0,30701.3,35917.69714285715,20872.517722436456,36350.90007142857,19426.03795165825,36411.068066666674,21790.456216947954,361
2010-11-28,27125.16,2010,4,11,November,47,28,6,Sunday,1,0,0,332,0.0,32056.05,27934.71,36100.95,35213.28428571429,21106.456298488276,36293.075071428575,19454.201778316463,36111.87506666666,21856.382247888687,362
2010-11-29,63245.18,2010,4,11,November,48,29,0,Monday,0,0,0,333,27125.16,31724.88,42964.04,0.0,39716.18428571429,23468.349036116608,37741.72792857144,20704.12709583108,38220.04773333333,21296.07286122635,363
2010-11-30,49806.23,2010,4,11,November,48,30,1,Tuesday,0,0,1,334,63245.18,49805.35,63788.840000000004,29947.64,39716.310000000005,23468.412091154216,36742.97007142857,19662.002296059676,38882.000733333334,21338.665162493027,364
2010-12-01,46192.49,2010,4,12,December,48,1,2,Wednesday,0,1,0,335,49806.23,41138.6,45726.741,20730.24,40438.29428571429,23596.84783280729,36776.237857142856,19678.758829917686,39730.7424,21096.793562291678,365
2010-12-02,47197.57,2010,4,12,December,48,2,3,Thursday,0,0,0,336,46192.49,67870.96,37074.97,42866.91,37484.95285714286,20708.0839557162,37499.28071428572,19875.558990168494,39875.097733333336,21133.776750952224,366
2010-12-03,23876.63,2010,4,12,December,48,3,4,Friday,0,0,0,337,47197.57,28828.04,39999.42,42870.87,36777.60857142858,21133.269213494816,36347.65285714286,20184.24833144033,39241.9564,21324.592693620118,367
2010-12-04,0.0,2010,4,12,December,48,4,5,Saturday,1,0,0,338,23876.63,0.0,0.0,83876.12,36777.60857142858,21133.269213494816,36347.65285714286,20184.24833144033,36446.08573333334,20761.88911675896,368
2010-12-05,31361.28,2010,4,12,December,48,5,6,Sunday,1,0,0,339,0.0,27125.16,32056.05,40907.93,37382.768571428576,20869.80964332085,36298.02642857143,20196.462046228084,36127.86406666667,20764.30491161488,369
2010-12-06,31009.33,2010,4,12,December,49,6,0,Monday,0,0,0,340,31361.28,63245.18,31724.88,0.0,32777.647142857146,17495.71432289703,36246.91571428572,20209.82643473282,37161.508400000006,19645.52998745342,370
2010-12-07,53730.96,2010,4,12,December,49,7,1,Tuesday,0,0,0,341,31009.33,49806.23,49805.35,31345.79,33338.322857142855,18181.805478651568,36527.31642857143,20438.35387629216,37907.680733333335,19841.161984044506,371
2010-12-08,39094.2,2010,4,12,December,49,8,2,Wednesday,0,0,0,342,53730.96,46192.49,41138.6,32303.991,32324.281428571434,17531.737180497774,36381.28785714286,20410.15666001917,38134.02103333334,19813.744053261296,372
2010-12-09,38193.91,2010,4,12,December,49,9,3,Thursday,0,0,0,343,39094.2,47197.57,67870.96,53013.21,31038.044285714288,16562.144769122217,34261.49857142857,18322.423185962303,37640.04436666667,19613.719760801585,373
2010-12-10,33488.38,2010,4,12,December,49,10,4,Friday,0,0,0,344,38193.91,23876.63,28828.04,73575.93000000001,32411.151428571433,16265.239849040492,34594.38,18258.337163971853,36303.792700000005,18409.633411532926,374
2010-12-11,0.0,2010,4,12,December,49,11,5,Saturday,1,0,0,345,33488.38,0.0,0.0,59712.61,32411.151428571433,16265.239849040492,34594.38,18258.337163971853,34313.37236666666,19009.673501144414,375
2010-12-12,17102.35,2010,4,12,December,49,12,6,Sunday,1,0,0,346,0.0,31361.28,27125.16,36167.25,30374.161428571428,17279.853574915353,33878.465000000004,18763.253313947975,33677.875700000004,19262.55046332261,376
2010-12-13,27578.34,2010,4,12,December,50,13,0,Monday,0,0,0,347,17102.35,31009.33,63245.18,0.0,29884.020000000008,17307.47211192035,31330.83357142857,16786.435541798677,34597.1537,18230.310609892724,377
2010-12-14,29235.13,2010,4,12,December,50,14,1,Tuesday,0,0,0,348,27578.34,53730.96,49806.23,27934.71,26384.615714285723,13804.076957030826,29861.469285714287,15922.94594214727,34640.501033333334,18215.462638995257,378
2010-12-15,30251.47,2010,4,12,December,50,15,2,Wednesday,0,0,0,349,29235.13,39094.2,46192.49,42964.04,25121.368571428575,12816.41993536346,28722.825,15219.72760508881,34216.748700000004,18162.945043277185,379
2010-12-16,48791.87,2010,4,12,December,50,16,3,Thursday,0,0,0,350,30251.47,38193.91,47197.57,63788.840000000004,26635.362857142864,15049.472678223357,28836.703571428574,15373.779417819216,33716.8497,17515.818676621562,380
2010-12-17,19966.36,2010,4,12,December,50,17,4,Friday,0,0,0,351,48791.87,33488.38,23876.63,45726.741,24703.645714285718,14890.213814581808,28557.398571428574,15505.777394545934,32858.170333333335,17538.16703331581,381
2010-12-18,0.0,2010,4,12,December,50,18,5,Saturday,1,0,0,352,19966.36,0.0,0.0,37074.97,24703.645714285718,14890.213814581808,28557.398571428574,15505.777394545934,31622.338,18510.100965938855,382
2010-12-19,7292.95,2010,4,12,December,50,19,6,Sunday,1,0,0,353,0.0,17102.35,31361.28,39999.42,23302.302857142866,16134.420249683331,26838.23214285714,16474.960676907467,30532.122333333336,18957.46400809902,383
2010-12-20,19599.06,2010,4,12,December,51,20,0,Monday,0,0,0,354,7292.95,27578.34,31009.33,0.0,22162.405714285716,16063.680858270405,26023.212857142855,16534.86816222537,31185.424333333332,18191.2209402792,384
2010-12-21,15929.16,2010,4,12,December,51,21,1,Tuesday,0,0,0,355,19599.06,29235.13,53730.96,32056.05,20261.552857142862,15873.396446673232,23323.084285714285,14640.106078764276,30647.861333333338,18401.66920149059,385
2010-12-22,4886.52,2010,4,12,December,51,22,2,Wednesday,0,0,0,356,15929.16,30251.47,39094.2,31724.88,16637.988571428577,16106.261476144895,20879.678571428572,14660.047090307793,29753.249333333337,18990.467910016272,386
2010-12-23,5644.77,2010,4,12,December,51,23,3,Thursday,0,0,0,357,4886.52,48791.87,38193.91,49805.35,10474.117142857149,7931.955823844813,18554.74,14278.994327697357,28281.23,19093.802098648077,387
2010-12-24,0.0,2010,4,12,December,51,24,4,Friday,0,0,0,358,5644.77,19966.36,33488.38,41138.6,7621.780000000005,7529.378066128836,16162.712857142858,14389.433853253513,26909.943333333336,19608.8722637435,388
2010-12-25,0.0,2010,4,12,December,51,25,5,Saturday,1,0,0,359,0.0,0.0,0.0,67870.96,7621.780000000005,7529.378066128836,16162.712857142858,14389.433853253513,24647.578,18609.8968191943,389
2010-12-26,0.0,2010,4,12,December,51,26,6,Sunday,1,0,0,360,0.0,7292.95,17102.35,28828.04,6579.930000000006,8067.780008757183,14941.11642857143,15015.847232136226,23686.643333333333,19123.775150982983,390
2010-12-27,0.0,2010,4,12,December,52,27,0,Monday,0,0,0,361,0.0,19599.06,27578.34,0.0,3780.06428571429,5908.432425214897,12971.235,15039.422978973316,23686.643333333333,19123.775150982983,391
2010-12-28,0.0,2010,4,12,December,52,28,1,Tuesday,0,0,0,362,0.0,15929.16,29235.13,27125.16,1504.4700000000043,2578.6784792801045,10883.011428571432,14631.589469628161,22782.471333333335,19591.12428354101,392
2010-12-29,0.0,2010,4,12,December,52,29,2,Wednesday,0,0,0,363,0.0,4886.52,30251.47,63245.18,806.3957142857186,2133.5225183088564,8722.192142857142,13758.966659054353,20674.29866666667,18456.875008906536,393
2010-12-30,0.0,2010,4,12,December,52,30,3,Thursday,0,0,0,364,0.0,5644.77,48791.87,49806.23,0.0,0.0,5237.058571428572,7653.407958231283,19014.091000000004,17979.969060416297,394
2010-12-31,0.0,2010,4,12,December,52,31,4,Friday,0,0,1,365,0.0,0.0,19966.36,46192.49,0.0,0.0,3810.8900000000003,6465.705748054712,17474.341333333334,17544.863427761582,395
2011-01-01,0.0,2011,1,1,January,52,1,5,Saturday,1,1,0,1,0.0,0.0,0.0,47197.57,0.0,0.0,3810.8900000000003,6465.705748054712,15901.089,16891.615287695866,396
2011-01-02,0.0,2011,1,1,January,52,2,6,Sunday,1,0,0,2,0.0,0.0,7292.95,23876.63,0.0,0.0,3289.9650000000006,6457.366821255754,15105.201333333333,17064.487833532698,397
2011-01-03,0.0,2011,1,1,January,1,3,0,Monday,0,0,0,3,0.0,0.0,19599.06,0.0,0.0,0.0,1890.0321428571428,4467.562950823282,15105.201333333333,17064.487833532698,398
2011-01-04,12105.11,2011,1,1,January,1,4,1,Tuesday,0,0,0,4,0.0,0.0,15929.16,31361.28,1729.3014285714328,4575.3015218689825,1616.8857142857144,3569.9032780746084,14463.329000000002,16791.9172440763,399
2011-01-05,28799.43,2011,1,1,January,1,5,2,Wednesday,0,0,0,5,12105.11,0.0,4886.52,31009.33,5843.505714285719,11082.380484405445,3324.950714285714,8100.475405117392,14389.665666666668,16721.529495518305,400
2011-01-06,34343.79,2011,1,1,January,1,6,3,Thursday,0,0,0,6,28799.43,0.0,5644.77,53730.96,10749.761428571433,14980.738592176158,5374.880714285714,11605.655021788216,13743.426666666666,15476.988261943427,401
2011-01-07,23797.79,2011,1,1,January,1,7,4,Friday,0,0,0,7,34343.79,0.0,0.0,39094.2,14149.445714285717,14834.2165209052,7074.722857142857,12468.568876640447,13233.546333333332,14852.385131758949,402
2011-01-08,0.0,2011,1,1,January,1,8,5,Saturday,1,0,0,8,23797.79,0.0,0.0,38193.91,14149.445714285717,14834.2165209052,7074.722857142857,12468.568876640447,11960.416,14264.361363050997,403
2011-01-09,15590.68,2011,1,1,January,1,9,6,Sunday,1,0,0,9,0.0,0.0,0.0,33488.38,16376.685714285719,13462.72653697472,8188.342857142858,12484.314642788457,11363.826000000001,13695.879246437296,404
2011-01-10,15330.83,2011,1,1,January,2,10,0,Monday,0,0,0,10,15590.68,0.0,0.0,0.0,18566.80428571429,11451.285797880071,9283.402142857143,12382.7841202472,11874.853666666666,13542.401155644366,405
2011-01-11,60243.73,2011,1,1,January,2,11,1,Tuesday,0,0,0,11,15330.83,12105.11,0.0,17102.35,25443.750000000004,18933.909818100634,13586.525714285715,18070.100035396576,13312.899666666668,16155.157640873078,406
2011-01-12,17124.74,2011,1,1,January,2,12,2,Wednesday,0,0,0,12,60243.73,28799.43,0.0,27578.34,23775.93714285715,19102.494544920693,14809.721428571429,17654.4809511975,12964.446333333333,15948.266775031823,407
